block,step,time_s,com_x,num_particles
2,45,9.0,2.963562627311966,2340
3,45,9.0,4.566144036282052,2340
4,45,9.0,6.096064138376069,2340
5,45,9.0,7.685315427350427,2340
6,45,9.0,9.324708523931623,2340
7,45,9.0,10.983581792222221,2340
8,45,9.0,12.651197425641024,2340
9,45,9.0,14.323081575170942,2340
10,45,9.0,16.030463217222223,2340
11,45,9.0,17.759464335726495,2340
12,45,9.0,19.562032388931627,2340
13,45,9.0,21.4560222282906,2340
14,45,9.0,23.441696546153842,2340
15,45,9.0,25.485640453034186,2340
16,45,9.0,27.690120322264956,2340
17,45,9.0,29.961361031495727,2340
18,45,9.0,32.393276070897436,2340
19,45,9.0,35.0068757324359,2340
20,45,9.0,37.53386979153846,2340
21,45,9.0,40.63011249316239,2340
22,45,9.0,43.765467127350426,2340
23,45,9.0,46.6147106008547,2340
24,45,9.0,48.727025313247864,2340
25,45,9.0,50.195647384188035,2340
26,45,9.0,50.79989485378368,2339
27,45,9.0,51.349510081196584,2340
28,45,9.0,50.35432139957265,2340
29,45,9.0,47.88878886324786,2340
30,45,9.0,47.22653363002567,2338
1,46,9.200000000000001,1.329316855059829,2340
2,46,9.200000000000001,2.9886857429615383,2340
3,46,9.200000000000001,4.601269396709402,2340
4,46,9.200000000000001,6.139711141153846,2340
5,46,9.200000000000001,7.7366314352564105,2340
6,46,9.200000000000001,9.382953523205128,2340
7,46,9.200000000000001,11.047853478247863,2340
8,46,9.200000000000001,12.720944866923078,2340
9,46,9.200000000000001,14.39793974974359,2340
10,46,9.200000000000001,16.11084743645299,2340
11,46,9.200000000000001,17.846458753675215,2340
12,46,9.200000000000001,19.657672435470083,2340
13,46,9.200000000000001,21.563012031752137,2340
14,46,9.200000000000001,23.56377345666667,2340
15,46,9.200000000000001,25.626088380726497,2340
16,46,9.200000000000001,27.852410944871796,2340
17,46,9.200000000000001,30.14183292961539,2340
18,46,9.200000000000001,32.58365758350428,2340
19,46,9.200000000000001,35.194278874017094,2340
20,46,9.200000000000001,37.71529998705128,2340
21,46,9.200000000000001,40.81786431752137,2340
22,46,9.200000000000001,43.97292013034188,2340
23,46,9.200000000000001,46.84030968290598,2340
24,46,9.200000000000001,48.96378381239316,2340
25,46,9.200000000000001,50.43560082649573,2340
26,46,9.200000000000001,51.042164386062424,2339
27,46,9.200000000000001,51.581793611538465,2340
28,46,9.200000000000001,50.58348043675213,2340
29,46,9.200000000000001,48.14303045555556,2340
30,46,9.200000000000001,47.51101586569718,2338
1,47,9.4,1.341141300965812,2340
2,47,9.4,3.0142498215854703,2340
3,47,9.4,4.637045208333333,2340
4,47,9.4,6.184266222863249,2340
5,47,9.4,7.78916055465812,2340
6,47,9.4,9.442773087478631,2340
7,47,9.4,11.114062844914528,2340
8,47,9.4,12.792987891495727,2340
9,47,9.4,14.475368734017094,2340
10,47,9.4,16.193998051923078,2340
11,47,9.4,17.936266601495728,2340
12,47,9.4,19.75597017863248,2340
13,47,9.4,21.672190718461536,2340
14,47,9.4,23.687051473205127,2340
15,47,9.4,25.766146448632476,2340
16,47,9.4,28.012022942735044,2340
17,47,9.4,30.317115392606837,2340
18,47,9.4,32.76655770589744,2340
19,47,9.4,35.372139600982905,2340
20,47,9.4,37.88531108508547,2340
21,47,9.4,40.988260425213674,2340
22,47,9.4,44.15266578076923,2340
23,47,9.4,47.02875363162393,2340
24,47,9.4,49.160523144444454,2340
25,47,9.4,50.63345735128205,2340
26,47,9.4,51.23119931380932,2339
27,47,9.4,51.76622727094016,2340
28,47,9.4,50.774970314957265,2340
29,47,9.4,48.36556842905983,2340
30,47,9.4,47.766512715996576,2338
1,48,9.600000000000001,1.3532046398632478,2340
2,48,9.600000000000001,3.040263930260684,2340
3,48,9.600000000000001,4.673483944615385,2340
4,48,9.600000000000001,6.2297270703418794,2340
5,48,9.600000000000001,7.8428756346153845,2340
6,48,9.600000000000001,9.50410209397436,2340
7,48,9.600000000000001,11.182093104871795,2340
8,48,9.600000000000001,12.867143087692309,2340
9,48,9.600000000000001,14.5551067191453,2340
10,48,9.600000000000001,16.279563833760683,2340
11,48,9.600000000000001,18.028439736153846,2340
12,48,9.600000000000001,19.856377521666666,2340
13,48,9.600000000000001,21.782913283504275,2340
14,48,9.600000000000001,23.81081798602564,2340
15,48,9.600000000000001,25.905075116709398,2340
16,48,9.600000000000001,28.168251041880342,2340
17,48,9.600000000000001,30.486558217264957,2340
18,48,9.600000000000001,32.94138480042735,2340
19,48,9.600000000000001,35.539854540213675,2340
20,48,9.600000000000001,38.04183374876068,2340
21,48,9.600000000000001,41.138271458547,2340
22,48,9.600000000000001,44.311977563675214,2340
23,48,9.600000000000001,47.18909099914529,2340
24,48,9.600000000000001,49.32541532692308,2340
25,48,9.600000000000001,50.803369786752135,2340
26,48,9.600000000000001,51.39508632364257,2339
27,48,9.600000000000001,51.921349343589746,2340
28,48,9.600000000000001,50.91270167649573,2340
29,48,9.600000000000001,48.55194497863248,2340
30,48,9.600000000000001,47.99295949871686,2338
1,49,9.8,1.3654136544914528,2340
2,49,9.8,3.066516820679487,2340
3,49,9.8,4.710289450128205,2340
4,49,9.8,6.275708915256409,2340
5,49,9.8,7.8972992826495725,2340
6,49,9.8,9.566359007094016,2340
7,49,9.8,11.251253314401708,2340
8,49,9.8,12.942602673205128,2340
9,49,9.8,14.636226119529915,2340
10,49,9.8,16.366490179358973,2340
11,49,9.8,18.121790315512822,2340
12,49,9.8,19.957567313119657,2340
13,49,9.8,21.893711164273505,2340
14,49,9.8,23.933485063119655,2340
15,49,9.8,26.041208417264958,2340
16,49,9.8,28.31942078294872,2340
17,49,9.8,30.64857708076923,2340
18,49,9.8,33.106840709658115,2340
19,49,9.8,35.69694681440171,2340
20,49,9.8,38.18696779743589,2340
21,49,9.8,41.2769668042735,2340
22,49,9.8,44.453533659829056,2340
23,49,9.8,47.33538660042735,2340
24,49,9.8,49.47019741709402,2340
25,49,9.8,50.94713814957265,2340
26,49,9.8,51.53500486660966,2339
27,49,9.8,52.050875911111106,2340
28,49,9.8,51.02399479017093,2340
29,49,9.8,48.71280233376069,2340
30,49,9.8,48.19560738195038,2338
1,50,10.0,1.3777987086367522,2340
2,50,10.0,3.0930996396752137,2340
3,50,10.0,4.747588991495726,2340
4,50,10.0,6.322362229017094,2340
5,50,10.0,7.952594851709401,2340
6,50,10.0,9.629703725897437,2340
7,50,10.0,11.321686252905982,2340
8,50,10.0,13.019480497136753,2340
9,50,10.0,14.718806388632482,2340
10,50,10.0,16.454820490470087,2340
11,50,10.0,18.216332118760683,2340
12,50,10.0,20.059541063717948,2340
13,50,10.0,22.00460117354701,2340
14,50,10.0,24.05514698790598,2340
15,50,10.0,26.174799195384615,2340
16,50,10.0,28.46604651354701,2340
17,50,10.0,30.80401360987179,2340
18,50,10.0,33.26416536982906,2340
19,50,10.0,35.84510033200855,2340
20,50,10.0,38.32252177141025,2340
21,50,10.0,41.397820887179485,2340
22,50,10.0,44.56554832820513,2340
23,50,10.0,47.439559403846154,2340
24,50,10.0,49.57398620897436,2340
25,50,10.0,51.040901824358976,2340
26,50,10.0,51.624361333475846,2339
27,50,10.0,52.14487090213676,2340
28,50,10.0,51.126693303418804,2340
29,50,10.0,48.85657577478633,2340
30,50,10.0,48.37872261976048,2338
