idp,final_x,final_y,final_z,final_rhop,mass_kg,ever_overtop,ever_leak,final_category
190223,64.876305,7.3291588,7.8876443,1703.3057,212.9132125,0,0,upstream
190224,65.559891,7.7154241,8.1123543,1701.3344,212.6668,0,0,upstream
190225,65.993843,8.1366806,8.3794909,1704.7496,213.0937,0,0,upstream
190226,66.379295,8.246521,8.6756172,1703.554,212.94425,0,0,upstream
190227,66.178101,8.3787718,9.4772549,1702.3535,212.7941875,0,0,upstream
190228,54.950439,9.7652121,12.0674,1697.85,212.23125,0,0,upstream
190229,63.198914,7.4954062,11.160331,1715.313,214.414125,0,0,upstream
190230,15.722364,5.5686455,0.7144534,1702.9117,212.8639625,0,0,upstream
190231,19.263506,5.1619611,0.7232855,1700.5272,212.5659,0,0,upstream
190232,26.930407,4.557611,0.76021272,1702.0177,212.7522125,0,0,upstream
190233,27.972939,4.3435621,0.72132862,1705.2888,213.1611,0,0,upstream
190234,38.871216,4.0331454,0.73627472,1706.2255,213.2781875,0,0,upstream
190235,38.326756,4.1931067,0.76702487,1707.4058,213.425725,0,0,upstream
190236,40.221607,4.1638966,0.75818098,1705.8651,213.2331375,0,0,upstream
190237,53.235672,3.746969,1.3715144,1708.608,213.576,0,0,upstream
190238,56.009476,3.0720077,1.4108039,1708.0165,213.5020625,0,0,upstream
190239,55.320595,3.1712139,1.4281508,1709.1194,213.639925,0,0,upstream
190240,52.883377,2.7385471,0.7872501,1707.9213,213.4901625,0,0,upstream
190241,54.035736,3.3452637,1.4821223,1710.4135,213.8016875,0,0,upstream
190242,57.928822,2.7585108,1.514661,1708.9989,213.6248625,0,0,upstream
190243,60.682655,2.5524211,3.0770576,1708.1559,213.5194875,0,0,upstream
190244,59.358109,2.7750463,2.2469203,1711.3495,213.9186875,0,0,upstream
190245,57.144272,2.9741099,1.5020201,1708.8405,213.6050625,0,0,upstream
190246,60.980255,2.4015532,1.8770947,1709.8403,213.7300375,0,0,upstream
190247,60.128117,2.5686038,3.0140746,1709.0371,213.6296375,0,0,upstream
190248,60.366447,2.3113768,1.6963562,1711.3521,213.9190125,0,0,upstream
190249,58.819164,2.4512534,2.1358571,1708.1371,213.5171375,0,0,upstream
190250,60.549442,2.7850034,2.2037561,1708.8042,213.600525,0,0,upstream
190251,62.235607,3.0525587,3.1391642,1708.3845,213.5480625,0,0,upstream
190252,61.207283,2.713774,2.86517,1708.1844,213.52305,0,0,upstream
190253,61.54874,2.9517035,3.1324975,1708.8644,213.60805,0,0,upstream
190254,60.070129,2.60446,2.3853159,1706.6873,213.3359125,0,0,upstream
190255,62.656895,3.5400114,3.9944715,1707.9817,213.4977125,0,0,upstream
190256,62.506069,3.5249619,3.5169036,1707.7513,213.4689125,0,0,upstream
190257,61.752304,3.3728802,3.5985327,1709.3197,213.6649625,0,0,upstream
190258,63.427494,4.1037993,4.4621625,1706.1964,213.27455,0,0,upstream
190259,63.152828,4.2946229,4.0972018,1707.567,213.445875,0,0,upstream
190260,62.87727,4.0609117,3.7185631,1705.5463,213.1932875,0,0,upstream
190261,62.571087,4.125154,4.2946916,1706.8086,213.351075,0,0,upstream
190262,61.687145,3.6773629,4.4360399,1706.9044,213.36305,0,0,upstream
190263,63.982288,4.7059627,4.6888661,1706.8954,213.361925,0,0,upstream
190264,64.597649,5.0005655,4.4941583,1706.825,213.353125,0,0,upstream
190265,62.115257,4.0524349,4.0341129,1708.1941,213.5242625,0,0,upstream
190266,63.724014,4.5902095,4.2536116,1707.2916,213.41145,0,0,upstream
190267,64.203789,5.3017721,5.1732717,1705.5411,213.1926375,0,0,upstream
190268,64.066879,5.2203641,4.6105371,1706.6627,213.3328375,0,0,upstream
190269,63.466671,5.0348368,4.2496014,1708.8507,213.6063375,0,0,upstream
190270,63.57803,5.3644638,5.0401258,1705.3982,213.174775,0,0,upstream
190271,63.820278,5.7331605,4.7124724,1707.8759,213.4844875,0,0,upstream
190272,63.108059,5.123085,4.6301489,1704.8494,213.106175,0,0,upstream
190273,63.489548,5.6541743,4.2667341,1706.2693,213.2836625,0,0,upstream
190274,63.885597,6.0938544,5.1772208,1705.4761,213.1845125,0,0,upstream
190275,64.75444,6.3858275,5.6211815,1704.0535,213.0066875,0,0,upstream
190276,64.180595,6.4593964,5.7345543,1707.3203,213.4150375,0,0,upstream
190277,64.276535,6.7615933,5.373096,1704.7673,213.0959125,0,0,upstream
190278,64.983368,6.9595814,6.5592809,1704.3782,213.047275,0,0,upstream
190279,64.698723,6.883944,6.0072918,1704.0549,213.0068625,0,0,upstream
190280,65.082695,7.4661956,6.398706,1704.3796,213.04745,0,0,upstream
190281,64.508553,7.3329582,5.9057908,1707.2899,213.4112375,0,0,upstream
190282,66.376358,7.8345995,7.7428741,1704.3904,213.0488,0,0,upstream
190283,65.844566,7.8848906,7.3452725,1704.8448,213.1056,0,0,upstream
190284,66.199577,8.2900019,7.7509899,1702.8943,212.8617875,0,0,upstream
190285,65.94133,8.7425022,7.8475642,1702.6915,212.8364375,0,0,upstream
190286,66.752716,8.8093452,8.3598614,1704.8434,213.105425,0,0,upstream
190287,66.723724,8.6259556,9.4475403,1704.8969,213.1121125,0,0,upstream
190288,66.68528,8.7020893,10.067494,1698.9811,212.3726375,0,0,upstream
190289,61.800278,7.7892575,12.046268,1697.6403,212.2050375,0,0,upstream
190290,15.842446,6.0766568,0.71113491,1704.99,213.12375,0,0,upstream
190291,19.584564,5.6659551,0.7346189,1706.7141,213.3392625,0,0,upstream
190292,27.898439,5.4019818,0.7185567,1705.7566,213.219575,0,0,upstream
190293,28.519323,4.991467,0.78870404,1707.5209,213.4401125,0,0,upstream
190294,38.56007,4.6605062,0.78887129,1706.9294,213.366175,0,0,upstream
190295,41.35582,4.8300948,0.78361899,1707.7981,213.4747625,0,0,upstream
190296,42.588081,4.4918113,0.78854734,1708.5006,213.562575,0,0,upstream
190297,53.943367,3.9831967,1.3624904,1705.8088,213.2261,0,0,upstream
190298,47.648773,4.2446957,0.78915167,1708.624,213.578,0,0,upstream
190299,48.540691,3.9845912,0.80260563,1709.1244,213.64055,0,0,upstream
190300,62.871212,3.0300663,2.0702567,1712.667,214.083375,0,0,upstream
190301,59.816219,3.2971158,1.6025906,1707.2705,213.4088125,0,0,upstream
190302,60.935268,3.1746986,1.7529263,1708.1552,213.5194,0,0,upstream
190303,59.285099,3.1369178,1.8373593,1708.5374,213.567175,0,0,upstream
190304,59.992496,2.9061499,1.9388629,1710.0439,213.7554875,0,0,upstream
190305,62.186363,3.4918363,2.9090061,1707.2769,213.4096125,0,0,upstream
190306,63.733219,3.8554168,2.1038897,1709.5214,213.690175,0,0,upstream
190307,60.027348,3.3325477,2.6828499,1705.7153,213.2144125,0,0,upstream
190308,62.970486,3.5182819,1.9056813,1708.5616,213.5702,0,0,upstream
190309,63.36639,3.5079706,2.58408,1711.5663,213.9457875,0,0,upstream
190310,62.895958,3.8243654,2.4972591,1705.891,213.236375,0,0,upstream
190311,61.795506,2.7503335,2.1961765,1711.7257,213.9657125,0,0,upstream
190312,61.923714,3.1178465,1.7537367,1710.193,213.774125,0,0,upstream
190313,62.365265,3.7013679,2.4457059,1712.5532,214.06915,0,0,upstream
190314,64.864815,4.4916439,3.426646,1708.9906,213.623825,0,0,upstream
190315,63.973,4.2996497,3.0697706,1709.0936,213.6367,0,0,upstream
190316,63.392605,3.8217072,3.4597006,1708.2417,213.5302125,0,0,upstream
190317,64.397583,4.2218041,3.2670517,1706.7612,213.34515,0,0,upstream
190318,63.365185,4.0042706,2.957041,1707.1876,213.39845,0,0,upstream
190319,64.972733,4.7849836,3.9830225,1706.3403,213.2925375,0,0,upstream
190320,63.78199,4.020987,3.7382114,1709.173,213.646625,0,0,upstream
190321,65.060715,5.1866817,3.7390473,1709.0836,213.63545,0,0,upstream
190322,64.286156,4.7235456,3.9127607,1705.5051,213.1881375,0,0,upstream
190323,64.39447,4.8309584,3.3919606,1708.756,213.5945,0,0,upstream
190324,63.667137,4.6004558,3.6320627,1705.8096,213.2262,0,0,upstream
190325,63.991589,5.2197547,3.7088552,1708.8397,213.6049625,0,0,upstream
190326,64.388145,5.2865329,4.0605044,1708.2051,213.5256375,0,0,upstream
190327,65.923813,6.2894416,5.0286522,1708.5664,213.5708,0,0,upstream
190328,64.950287,5.7114682,4.2870002,1708.0771,213.5096375,0,0,upstream
190329,65.255928,6.1743693,4.8349738,1705.9384,213.2423,0,0,upstream
190330,64.536827,5.8160515,4.6603436,1707.2368,213.4046,0,0,upstream
190331,64.173019,5.7967525,4.1585193,1705.0902,213.136275,0,0,upstream
190332,64.625267,6.3876691,4.7812099,1706.8027,213.3503375,0,0,upstream
190333,65.394142,6.6979365,5.4789877,1706.6389,213.3298625,0,0,upstream
190334,65.044609,6.6826587,5.1997252,1706.0326,213.254075,0,0,upstream
190335,65.445381,6.9373178,5.9569893,1704.9742,213.121775,0,0,upstream
190336,64.736938,7.0027261,5.073863,1709.4897,213.6862125,0,0,upstream
190337,65.724747,7.3641224,6.4650369,1703.4952,212.9369,0,0,upstream
190338,65.383514,7.4154592,5.8271255,1709.5746,213.696825,0,0,upstream
190339,64.956635,7.3489723,5.5306849,1702.2957,212.7869625,0,0,upstream
190340,66.141472,7.6870737,6.9985719,1703.2798,212.909975,0,0,upstream
190341,65.724007,7.8056941,6.7190032,1706.0421,213.2552625,0,0,upstream
190342,65.318382,8.0110435,6.5611396,1703.5551,212.9443875,0,0,upstream
190343,66.987381,8.3365097,7.3617835,1705.2153,213.1519125,0,0,upstream
190344,67.432693,8.58459,8.1821928,1704.7517,213.0939625,0,0,upstream
190345,67.080452,8.6005297,8.5831013,1702.3982,212.799775,0,0,upstream
190346,67.646759,8.9386101,9.5027628,1705.1283,213.1410375,0,0,upstream
190347,67.172249,8.4817991,10.08623,1690.4833,211.3104125,0,0,upstream
190348,62.634247,8.0386219,11.927005,1698.6791,212.3348875,0,0,upstream
190349,61.855324,7.8518357,12.070768,1698.0525,212.2565625,0,0,upstream
190350,16.190475,6.4590201,0.70167416,1702.2461,212.7807625,0,0,upstream
190351,19.660418,6.2253056,0.71195245,1706.4833,213.3104125,0,0,upstream
190352,27.466354,5.6269355,0.72722936,1704.9645,213.1205625,0,0,upstream
190353,28.262676,5.8628531,0.76703173,1706.287,213.285875,0,0,upstream
190354,39.380329,4.8462825,0.78896177,1707.3236,213.41545,0,0,upstream
190355,40.527065,5.3873315,0.81640059,1706.3456,213.2932,0,0,upstream
190356,41.600742,5.3513393,0.80870587,1706.7469,213.3433625,0,0,upstream
190357,55.786327,4.2472444,1.5020522,1709.2656,213.6582,0,0,upstream
190358,47.898872,4.7187915,0.7954486,1708.51,213.56375,0,0,upstream
190359,51.206692,4.4893675,0.8059721,1709.4757,213.6844625,0,0,upstream
190360,62.235065,3.4583893,1.9994826,1707.1066,213.388325,0,0,upstream
190361,46.988293,5.2469726,0.79921281,1707.0372,213.37965,0,0,upstream
190362,60.301533,4.2007389,1.603826,1710.5322,213.816525,0,0,upstream
190363,62.090435,4.1999431,2.3775582,1708.49,213.56125,0,0,upstream
190364,58.713985,3.6044507,1.5030153,1706.713,213.339125,0,0,upstream
190365,62.736446,4.3370214,1.9272922,1710.3204,213.79005,0,0,upstream
190366,65.643211,4.870986,2.9225354,1709.1477,213.6434625,0,0,upstream
190367,60.900486,3.8565321,2.2195814,1709.7544,213.7193,0,0,upstream
190368,63.282715,3.9390109,1.9251029,1708.4384,213.5548,0,0,upstream
190369,64.162239,4.6292939,2.6000233,1708.6997,213.5874625,0,0,upstream
190370,60.660187,3.7997243,1.7041011,1708.118,213.51475,0,0,upstream
190371,63.471794,4.3182712,1.5703821,1708.9312,213.6164,0,0,upstream
190372,62.913551,4.4944215,2.3071125,1710.671,213.833875,0,0,upstream
190373,63.558521,4.3327346,2.5339782,1707.588,213.4485,0,0,upstream
190374,61.64286,3.6848011,2.0134997,1708.608,213.576,0,0,upstream
190375,65.034904,4.948545,2.4386356,1709.9537,213.7442125,0,0,upstream
190376,64.286789,5.0477757,2.9989738,1707.0323,213.3790375,0,0,upstream
190377,63.538425,4.6617746,3.1333439,1708.4424,213.5553,0,0,upstream
190378,63.636612,5.1919956,3.0811818,1708.8079,213.6009875,0,0,upstream
190379,65.85614,5.0790958,3.4735603,1708.0657,213.5082125,0,0,upstream
190380,65.927757,5.536808,3.4623587,1708.5691,213.5711375,0,0,upstream
190381,62.993839,5.012404,3.1729319,1704.6646,213.083075,0,0,upstream
190382,65.237473,5.1118112,3.2662535,1705.1014,213.137675,0,0,upstream
190383,65.474884,5.5262265,4.1394663,1706.1672,213.2709,0,0,upstream
190384,66.007629,6.078711,3.7232487,1705.9979,213.2497375,0,0,upstream
190385,65.377625,5.8126793,3.7155774,1707.4143,213.4267875,0,0,upstream
190386,67.406693,6.1942639,4.5863566,1706.2214,213.277675,0,0,upstream
190387,64.76371,5.7386861,3.6758628,1706.6012,213.32515,0,0,upstream
190388,66.410316,6.1394157,4.2143703,1706.7661,213.3457625,0,0,upstream
190389,65.903542,6.2030005,4.4694266,1703.9606,212.995075,0,0,upstream
190390,67.117805,6.7145782,4.5771322,1706.3815,213.2976875,0,0,upstream
190391,65.654305,6.3740053,4.1671419,1710.3298,213.791225,0,0,upstream
190392,66.527649,6.7995038,4.6411653,1707.8513,213.4814125,0,0,upstream
190393,66.05246,6.830174,4.8585348,1705.9739,213.2467375,0,0,upstream
190394,65.470085,6.7096782,4.6732554,1706.6771,213.3346375,0,0,upstream
190395,66.012276,7.2300491,5.3127489,1704.6169,213.0771125,0,0,upstream
190396,65.521469,7.2082143,4.8712173,1704.7703,213.0962875,0,0,upstream
190397,66.006584,7.4696426,5.8771667,1704.0861,213.0107625,0,0,upstream
190398,65.839172,7.6575532,5.0993438,1709.2072,213.6509,0,0,upstream
190399,65.367462,7.7188511,5.3068757,1703.6349,212.9543625,0,0,upstream
190400,66.621742,7.8488173,6.6183944,1705.1587,213.1448375,0,0,upstream
190401,67.239616,8.2627115,6.8965869,1703.8165,212.9770625,0,0,upstream
190402,67.38456,8.1654053,7.8710542,1703.4524,212.93155,0,0,upstream
190403,66.795822,8.4562426,7.7180371,1703.0132,212.87665,0,0,upstream
190404,66.263588,8.612958,6.9500256,1705.1562,213.144525,0,0,upstream
190405,66.548561,8.8040161,7.9390244,1702.6719,212.8339875,0,0,upstream
190406,67.42128,9.1474924,8.657835,1703.1122,212.889025,0,0,upstream
190407,67.309525,8.8231554,9.3066263,1699.9843,212.4980375,0,0,upstream
190408,67.030304,9.0908813,10.285251,1701.0991,212.6373875,0,0,upstream
190409,64.861946,7.9820848,11.286646,1695.5765,211.9470625,0,0,upstream
190410,16.142134,7.2507792,0.70683801,1700.4301,212.5537625,0,0,upstream
190411,20.587872,6.849421,0.73083496,1702.6469,212.8308625,0,0,upstream
190412,28.1908,6.5369501,0.73386568,1706.6996,213.33745,0,0,upstream
190413,28.674549,6.2265391,0.74920702,1704.6493,213.0811625,0,0,upstream
190414,39.616764,6.104126,0.77260458,1704.3584,213.0448,0,0,upstream
190415,41.341091,5.9092274,0.78242815,1705.8939,213.2367375,0,0,upstream
190416,43.397282,6.0359087,0.80595458,1709.3495,213.6686875,0,0,upstream
190417,46.638992,5.6086259,0.81084245,1708.5813,213.5726625,0,0,upstream
190418,50.740875,5.7223611,0.79248911,1708.4852,213.56065,0,0,upstream
190419,57.577133,4.9563584,0.980084,1707.6216,213.4527,0,0,upstream
190420,63.659004,4.8275852,1.6915177,1709.6826,213.710325,0,0,upstream
190421,62.189758,5.8775702,1.5375235,1707.4249,213.4281125,0,0,upstream
190422,58.611858,4.8221469,0.8270427,1708.6732,213.58415,0,0,upstream
190423,54.890297,5.1148987,0.79112977,1709.7234,213.715425,0,0,upstream
190424,63.04504,5.0286522,1.8606323,1703.407,212.925875,0,0,upstream
190425,62.466755,4.6694417,1.7649647,1708.2258,213.528225,0,0,upstream
190426,67.149818,5.2498713,2.505162,1709.7772,213.72215,0,0,upstream
190427,63.849747,5.0285172,2.4443946,1708.6266,213.578325,0,0,upstream
190428,65.757095,5.5499101,2.0659618,1709.2028,213.65035,0,0,upstream
190429,65.286446,5.2840948,1.926546,1708.0535,213.5066875,0,0,upstream
190430,65.008987,4.7152486,2.8550367,1708.4462,213.555775,0,0,upstream
190431,67.056725,5.683876,2.9801662,1705.744,213.218,0,0,upstream
190432,59.417603,5.7370143,0.8391903,1707.3651,213.4206375,0,0,upstream
190433,64.493225,5.1716866,2.0903757,1706.3444,213.29305,0,0,upstream
190434,65.681534,5.4293694,2.820401,1708.6011,213.5751375,0,0,upstream
190435,66.391411,5.5527349,2.8534627,1707.7163,213.4645375,0,0,upstream
190436,66.804573,6.0850663,2.7498059,1710.9677,213.8709625,0,0,upstream
190437,64.565941,5.155364,1.6051737,1710.2356,213.77945,0,0,upstream
190438,68.520096,6.306819,3.6314847,1708.4777,213.5597125,0,0,upstream
190439,65.429535,5.7240367,2.5451121,1707.6798,213.459975,0,0,upstream
190440,67.510696,6.3782248,3.5471478,1707.3962,213.424525,0,0,upstream
190441,66.989288,6.2184553,3.3312292,1707.2423,213.4052875,0,0,upstream
190442,66.264091,5.955265,3.1482091,1706.2435,213.2804375,0,0,upstream
190443,65.874519,6.2437043,3.0948031,1709.1123,213.6390375,0,0,upstream
190444,68.810516,6.7778001,3.7290308,1705.8193,213.2274125,0,0,upstream
190445,66.351349,6.9242334,3.1309438,1706.4045,213.3005625,0,0,upstream
190446,66.554787,6.5772429,3.9881611,1708.6625,213.5828125,0,0,upstream
190447,66.026581,6.5848365,3.5865445,1706.5116,213.31395,0,0,upstream
190448,66.54937,7.0308685,3.9912009,1706.2078,213.275975,0,0,upstream
190449,67.249527,7.3111691,4.8809643,1707.6378,213.454725,0,0,upstream
190450,65.643661,6.8411422,3.891145,1705.7795,213.2224375,0,0,upstream
190451,66.852203,7.3618855,4.5458646,1705.8308,213.22885,0,0,upstream
190452,66.012871,7.0934787,4.3592343,1705.7136,213.2142,0,0,upstream
190453,66.681129,7.3832273,5.2377062,1704.1414,213.017675,0,0,upstream
190454,67.331337,7.7112937,5.6634912,1705.23,213.15375,0,0,upstream
190455,66.375374,7.5722203,4.8554378,1707.2446,213.405575,0,0,upstream
190456,66.968201,7.8214746,6.02878,1703.7018,212.962725,0,0,upstream
190457,66.73465,7.9031978,5.4880819,1706.915,213.364375,0,0,upstream
190458,66.275192,7.9772835,5.6062484,1704.3264,213.0408,0,0,upstream
190459,66.291626,8.064312,6.26688,1705.3152,213.1644,0,0,upstream
190460,65.806686,7.9621177,5.9110913,1703.7059,212.9632375,0,0,upstream
190461,65.423882,8.1961327,5.7402873,1706.6083,213.3260375,0,0,upstream
190462,66.518333,8.238328,6.9959283,1703.6531,212.9566375,0,0,upstream
190463,67.388069,8.8238955,6.9920259,1702.4292,212.80365,0,0,upstream
190464,67.890106,8.8405285,8.3335228,1702.3651,212.7956375,0,0,upstream
190465,67.351456,8.9702196,7.7488608,1702.7201,212.8400125,0,0,upstream
190466,68.499664,9.1362009,9.0481205,1700.7018,212.587725,0,0,upstream
190467,59.894535,9.7132406,12.366112,1698.7328,212.3416,0,0,upstream
190468,63.916763,8.139698,11.640812,1700.8114,212.601425,0,0,upstream
190469,66.072319,8.3275948,11.127544,1696.7834,212.097925,0,0,upstream
190470,16.100788,7.7435608,0.72941715,1702.4539,212.8067375,0,0,upstream
190471,19.831408,7.4535422,0.69803035,1701.4305,212.6788125,0,0,upstream
190472,28.077381,7.2629547,0.73978692,1705.8206,213.227575,0,0,upstream
190473,28.501968,6.9974995,0.74758291,1705.0365,213.1295625,0,0,upstream
190474,39.591114,6.5848083,0.78688848,1706.1128,213.2641,0,0,upstream
190475,40.067062,6.7238574,0.7926209,1707.8678,213.483475,0,0,upstream
190476,43.129616,6.8020091,0.76455754,1708.3336,213.5417,0,0,upstream
190477,57.185341,6.5506825,1.5332661,1711.1771,213.8971375,0,0,upstream
190478,48.890301,6.3466187,0.78410393,1709.8033,213.7254125,0,0,upstream
190479,59.419853,5.9249072,1.6403931,1707.4395,213.4299375,0,0,upstream
190480,58.643341,6.4145336,0.76784843,1708.0621,213.5077625,0,0,upstream
190481,52.184902,6.3391008,0.80897284,1710.9783,213.8722875,0,0,upstream
190482,62.907276,6.7166085,1.5617465,1708.0959,213.5119875,0,0,upstream
190483,59.589767,6.2320952,1.2112324,1712.186,214.02325,0,0,upstream
190484,61.734135,5.4902773,2.0167758,1709.5518,213.693975,0,0,upstream
190485,56.490593,6.6277637,0.78728998,1708.3428,213.54285,0,0,upstream
190486,68.603767,6.8243246,2.2830007,1708.2346,213.529325,0,0,upstream
190487,61.361015,4.8722973,1.451064,1710.9803,213.8725375,0,0,upstream
190488,67.584724,6.2388191,2.8859582,1707.5692,213.44615,0,0,upstream
190489,64.775475,5.8934684,1.7041855,1707.7137,213.4642125,0,0,upstream
190490,66.227028,5.8890023,2.3989813,1708.708,213.5885,0,0,upstream
190491,67.583778,6.7241182,2.740571,1707.3375,213.4171875,0,0,upstream
190492,64.798027,5.8709788,2.340456,1710.1791,213.7723875,0,0,upstream
190493,65.715675,6.2461429,2.2414525,1709.1262,213.640775,0,0,upstream
190494,63.886845,6.0033135,1.7319005,1703.6429,212.9553625,0,0,upstream
190495,65.375679,6.1605239,1.8532981,1709.1134,213.639175,0,0,upstream
190496,65.247635,6.4216743,2.6420913,1707.4948,213.43685,0,0,upstream
190497,66.537468,6.6021967,2.6200311,1707.7867,213.4733375,0,0,upstream
190498,63.6716,6.360538,2.1247902,1712.0404,214.00505,0,0,upstream
190499,68.649139,6.8565607,3.2674186,1709.1194,213.639925,0,0,upstream
190500,67.418251,6.9025297,3.3272569,1709.1704,213.6463,0,0,upstream
190501,66.69545,6.595006,3.3401196,1709.3997,213.6749625,0,0,upstream
190502,65.899345,6.3915439,2.6507211,1708.1976,213.5247,0,0,upstream
190503,69.387711,7.4830575,4.1331563,1706.4333,213.3041625,0,0,upstream
190504,65.753036,6.8471828,3.0637248,1708.0038,213.500475,0,0,upstream
190505,68.834412,7.4112325,3.9660907,1708.2001,213.5250125,0,0,upstream
190506,68.334335,7.2505193,3.7149224,1706.8748,213.35935,0,0,upstream
190507,68.74234,7.4199824,4.5922427,1706.1489,213.2686125,0,0,upstream
190508,68.034126,7.4869571,4.1520352,1706.2742,213.284275,0,0,upstream
190509,67.24382,7.041647,4.1274419,1706.5919,213.3239875,0,0,upstream
190510,68.424393,7.7722659,4.516222,1707.0933,213.3866625,0,0,upstream
190511,67.48922,7.5374074,4.0033302,1707.3833,213.4229125,0,0,upstream
190512,68.112885,8.1100235,4.6118121,1705.2396,213.15495,0,0,upstream
190513,68.511978,7.9046431,5.1622853,1706.4075,213.3009375,0,0,upstream
190514,67.7285,7.9084673,5.1219692,1704.8702,213.108775,0,0,upstream
190515,67.104378,7.9289737,4.671176,1705.2793,213.1599125,0,0,upstream
190516,67.289398,8.12889,5.3365407,1706.9852,213.37315,0,0,upstream
190517,66.660309,8.0505533,4.755321,1706.8673,213.3584125,0,0,upstream
190518,67.254646,8.6265879,5.608706,1703.9458,212.993225,0,0,upstream
190519,67.520088,8.4052353,6.2007184,1704.9678,213.120975,0,0,upstream
190520,66.579216,8.5448103,5.5559649,1704.2593,213.0324125,0,0,upstream
190521,66.760544,8.5987406,6.4713221,1704.2504,213.0313,0,0,upstream
190522,66.083588,8.5141859,5.6667824,1707.5392,213.4424,0,0,upstream
190523,66.931496,8.9515209,7.0571432,1706.171,213.271375,0,0,upstream
190524,67.634254,9.3174829,7.3105941,1705.7854,213.223175,0,0,upstream
190525,67.006554,9.2961845,7.7604389,1702.8624,212.8578,0,0,upstream
190526,67.846077,9.2831659,8.7213011,1700.6624,212.5828,0,0,upstream
190527,67.805611,9.0216312,9.987093,1699.5035,212.4379375,0,0,upstream
190528,66.084587,9.0286417,11.317199,1697.2684,212.15855,0,0,upstream
190529,53.616089,9.8682909,11.787125,1699.6309,212.4538625,0,0,upstream
190530,16.209335,8.2398453,0.69330168,1702.3369,212.7921125,0,0,upstream
190531,20.526493,8.313592,0.73297668,1703.2859,212.9107375,0,0,upstream
190532,28.456369,7.6409426,0.76152211,1703.8396,212.97995,0,0,upstream
190533,28.974226,7.7752008,0.75337821,1706.0244,213.25305,0,0,upstream
190534,40.173122,7.2235236,0.78695935,1707.443,213.430375,0,0,upstream
190535,41.692528,7.7307925,0.80355465,1709.9657,213.7457125,0,0,upstream
190536,44.371193,7.8982511,0.74838489,1708.7245,213.5905625,0,0,upstream
190537,54.576973,6.4836736,0.82264906,1708.4105,213.5513125,0,0,upstream
190538,51.907276,7.201714,0.78746277,1709.8,213.725,0,0,upstream
190539,51.57246,7.568994,0.77724731,1709.3687,213.6710875,0,0,upstream
190540,65.605118,6.7310948,1.8144063,1707.9213,213.4901625,0,0,upstream
190541,57.06554,6.7701221,0.78699845,1709.5959,213.6994875,0,0,upstream
190542,53.874481,7.1967988,0.809753,1709.0938,213.636725,0,0,upstream
190543,62.381844,6.4422369,1.6862304,1708.1586,213.519825,0,0,upstream
190544,63.99902,6.6003685,1.5837387,1709.5497,213.6937125,0,0,upstream
190545,66.112442,7.3652053,1.8511587,1706.3347,213.2918375,0,0,upstream
190546,67.341965,7.6359496,1.8823274,1708.5249,213.5656125,0,0,upstream
190547,63.487572,6.7891941,1.7038765,1708.594,213.57425,0,0,upstream
190548,64.805016,7.3072734,1.9645959,1706.1768,213.2721,0,0,upstream
190549,67.089661,7.1121135,2.0029767,1707.3951,213.4243875,0,0,upstream
190550,63.785168,7.4432592,1.68521,1708.5369,213.5671125,0,0,upstream
190551,68.05999,7.067729,2.1015124,1710.2733,213.7841625,0,0,upstream
190552,63.290226,7.2488513,1.5215061,1709.9027,213.7378375,0,0,upstream
190553,68.902946,7.0723886,2.8200772,1707.3136,213.4142,0,0,upstream
190554,67.073486,6.64504,2.695086,1706.4768,213.3096,0,0,upstream
190555,69.100227,7.5222545,2.6307287,1707.3123,213.4140375,0,0,upstream
190556,68.464272,7.4042506,2.5690558,1708.7264,213.5908,0,0,upstream
190557,67.409218,7.1361222,2.4036603,1710.8866,213.860825,0,0,upstream
190558,69.903839,7.7256279,3.4279346,1705.8904,213.2363,0,0,upstream
190559,69.540085,7.2770419,3.2666786,1708.6476,213.58095,0,0,upstream
190560,68.284981,7.4449787,3.1791227,1708.3018,213.537725,0,0,upstream
190561,67.359245,7.7455726,2.96561,1708.054,213.50675,0,0,upstream
190562,68.831146,7.9435053,2.9986131,1707.641,213.455125,0,0,upstream
190563,67.768044,7.3253994,2.8084574,1708.1406,213.517575,0,0,upstream
190564,71.263298,8.0011606,4.3661942,1708.0887,213.5110875,0,0,upstream
190565,68.772179,7.8387747,3.586329,1706.5586,213.319825,0,0,upstream
190566,69.024681,8.0194235,4.3540487,1706.7399,213.3424875,0,0,upstream
190567,68.112762,7.8133841,3.631834,1707.1772,213.39715,0,0,upstream
190568,68.37043,8.2133865,4.0834193,1707.8666,213.483325,0,0,upstream
190569,67.68055,8.080761,3.6007295,1707.469,213.433625,0,0,upstream
190570,67.669655,8.2556553,4.2902846,1706.9719,213.3714875,0,0,upstream
190571,67.169296,8.0079784,3.9638553,1708.4092,213.55115,0,0,upstream
190572,66.503654,8.0212097,3.7186947,1707.2682,213.408525,0,0,upstream
190573,66.950691,8.4059753,4.1985822,1705.7727,213.2215875,0,0,upstream
190574,68.06076,8.402565,5.1820178,1707.3961,213.4245125,0,0,upstream
190575,67.429749,8.468627,4.780757,1705.7367,213.2170875,0,0,upstream
190576,67.848915,8.6132212,5.6370955,1705.405,213.175625,0,0,upstream
190577,67.068405,8.6148357,5.123992,1705.6984,213.2123,0,0,upstream
190578,66.486061,8.4862747,4.9585772,1706.714,213.33925,0,0,upstream
