idp,x,y,z,category
207232,76.609192,15.263323,1.8990394,trapped
207233,90.027756,12.338372,1.1283343,overtopped
207234,95.804848,11.097291,1.0965676,overtopped
207235,78.216064,13.698533,4.5441284,trapped
207236,78.205406,13.112241,5.3940635,trapped
207237,78.203659,12.991724,9.8724499,trapped
207238,78.185318,12.721238,4.6383381,trapped
207239,78.194855,13.897022,9.7366686,trapped
207240,98.792473,12.902588,2.9763811,overtopped
207241,98.322998,15.184146,5.8673472,overtopped
207242,98.737679,11.963311,3.1674061,overtopped
207243,85.76313,9.6764803,1.2937677,overtopped
207244,92.238503,12.721484,1.1724678,overtopped
207245,97.393921,11.419624,1.1516982,overtopped
207246,93.070145,11.609601,1.0389372,overtopped
207247,98.534706,11.528118,5.5232248,overtopped
207248,98.809196,12.331069,2.8012724,overtopped
207249,88.890625,11.31968,1.2371666,overtopped
207250,87.819717,10.780616,1.1606687,overtopped
207251,92.314156,12.252706,1.2833847,overtopped
207252,94.260658,10.989609,1.1711563,overtopped
207253,90.025719,12.460815,1.0893669,overtopped
207254,87.728531,10.966804,1.4053084,overtopped
207255,89.223587,10.980242,1.1303555,overtopped
207256,95.978218,11.637074,2.1544545,overtopped
207257,86.86161,10.235003,7.5367665,overtopped
207258,93.820343,10.694925,1.289906,overtopped
207259,86.834122,10.131802,7.5825019,overtopped
207260,87.574646,10.91931,6.5555201,overtopped
207261,77.864334,11.149601,11.064457,trapped
207262,80.504593,11.523701,12.237557,trapped
207263,77.47258,10.643225,9.9135551,trapped
207264,77.171028,11.239438,9.9156418,trapped
207265,75.571724,11.301137,9.6782598,trapped
207266,69.06356,9.8409557,10.887896,trapped
207267,73.578606,11.305282,9.904891,trapped
207268,64.646927,10.808234,11.663474,trapped
207269,48.131451,10.347622,10.761568,trapped
207270,30.769737,12.046121,0.7861948,trapped
207271,37.360592,11.802245,0.76819289,trapped
207272,50.380913,12.679556,0.83900708,trapped
207273,56.733334,12.669815,0.85677272,trapped
207274,60.510174,12.364649,0.75919247,trapped
207275,57.761372,12.386361,0.79795533,trapped
207276,65.067017,12.263508,1.2402371,trapped
207277,63.231277,12.411395,0.84590882,trapped
207278,68.740776,11.603142,0.81984895,trapped
207279,70.398407,13.356576,0.84019166,trapped
207280,73.656563,14.944203,1.5303466,trapped
207281,72.874565,12.533827,0.86340672,trapped
207282,77.317062,17.0305,2.2639563,trapped
207283,73.828018,13.709884,0.87984467,trapped
207284,77.266914,16.180943,1.9238956,trapped
207285,76.872093,16.499516,1.7897112,trapped
207286,78.136528,14.999724,3.1137736,trapped
207287,78.206818,15.982777,4.231576,trapped
207288,78.156021,15.147992,5.5097084,trapped
207289,78.181358,13.593596,5.769721,trapped
207290,78.12822,16.253654,3.0057304,trapped
207291,78.075745,14.829559,4.6850195,trapped
207292,98.837166,17.700794,2.7445362,overtopped
207293,78.198036,15.114153,7.9580956,trapped
207294,98.396202,15.564238,4.4349952,overtopped
207295,98.781654,15.088337,4.2400985,overtopped
207296,87.801163,15.0379,5.4287338,overtopped
207297,88.914398,13.302484,1.2296407,overtopped
207298,98.777496,12.73118,2.8009837,overtopped
207299,78.17424,14.831003,7.4958386,trapped
207300,98.841278,13.792909,2.8659747,overtopped
207301,98.813919,13.615889,2.5853484,overtopped
207302,98.634293,14.509712,5.7573028,overtopped
207303,98.92791,12.924048,1.3441387,overtopped
207304,98.465271,14.632609,5.9441137,overtopped
207305,87.587029,11.321285,1.1832255,overtopped
207306,98.767494,13.320824,2.7617469,overtopped
207307,87.70369,11.474072,1.1965306,overtopped
207308,98.734154,14.221262,2.4257293,overtopped
207309,88.774284,12.135332,1.2857342,overtopped
207310,98.621819,14.185563,5.2243233,overtopped
207311,96.41951,13.646542,1.1912436,overtopped
207312,94.957207,12.676616,2.0517638,overtopped
207313,78.061729,13.827662,9.0953579,trapped
207314,85.20417,13.766691,10.109954,overtopped
207315,89.780533,11.347013,1.2155862,overtopped
207316,94.391182,12.486183,1.1895565,overtopped
207317,87.970612,12.961363,5.0367661,overtopped
207318,89.676048,12.374089,2.1668737,overtopped
207319,84.534035,13.013335,11.232903,overtopped
207320,82.609871,12.278469,12.264127,trapped
207321,79.44442,11.832122,12.176826,trapped
207322,77.958466,12.297005,10.411365,trapped
207323,76.655807,11.750373,8.8598862,trapped
207324,76.375511,11.158939,8.6616678,trapped
207325,75.9543,11.05435,9.5699196,trapped
207326,75.675591,11.18611,9.2143822,trapped
207327,71.944122,12.23346,10.500459,trapped
207328,63.040619,12.17854,11.923965,trapped
207329,66.703674,10.60714,11.249362,trapped
207330,30.399313,12.717633,0.72775167,trapped
207331,36.423412,12.981491,0.7801401,trapped
207332,49.326889,13.138248,0.79361224,trapped
207333,52.482559,13.746055,0.81995124,trapped
207334,58.958027,14.061934,0.87556386,trapped
207335,57.362923,13.372269,0.79339683,trapped
207336,63.817333,13.783045,1.3465559,trapped
207337,61.086044,13.78118,0.87188894,trapped
207338,67.651939,12.929315,0.8306936,trapped
207339,68.836136,13.763427,0.81710875,trapped
207340,74.069511,15.268747,0.92495805,trapped
207341,69.876045,13.23922,0.80952579,trapped
207342,73.990883,14.306024,1.0298089,trapped
207343,72.546494,14.968801,0.97301435,trapped
207344,75.255486,16.460058,1.3968598,trapped
207345,75.86496,16.78001,1.7502986,trapped
207346,74.260773,15.637207,1.6726534,trapped
207347,75.846085,17.246752,2.277221,trapped
207348,78.112137,16.722551,3.0347643,trapped
207349,76.535042,17.503647,2.6008289,trapped
207350,77.247353,17.625834,2.7096512,trapped
207351,78.137413,16.192902,7.2074804,trapped
207352,77.186836,16.892168,2.8548918,trapped
207353,78.152969,17.014084,4.6387939,trapped
207354,98.569016,15.256577,5.8215709,overtopped
207355,78.153038,16.244095,5.7435122,trapped
207356,90.567223,14.96564,1.0333232,overtopped
207357,78.156212,15.673674,5.6879926,trapped
207358,78.154091,15.569892,5.0336127,trapped
207359,98.112976,12.554663,1.2828721,overtopped
207360,98.669937,13.600379,4.2644858,overtopped
207361,78.166618,15.629337,8.1681986,trapped
207362,88.285683,13.56638,1.1661074,overtopped
207363,78.011154,15.88578,9.5366983,trapped
207364,95.203773,13.793535,1.1885251,overtopped
207365,78.227112,14.713725,9.6428003,trapped
207366,77.996338,15.462395,8.7628851,trapped
207367,89.965736,14.575653,1.8388162,overtopped
207368,77.845222,14.639472,9.7304087,trapped
207369,88.057617,12.741587,1.4859052,overtopped
207370,78.21904,14.280526,9.5623417,trapped
207371,94.931564,12.001789,1.1884418,overtopped
207372,88.928024,12.684599,1.1963582,overtopped
207373,93.786789,14.292932,1.0955002,overtopped
207374,94.69677,12.938457,1.1212684,overtopped
207375,92.283485,12.220976,1.1898509,overtopped
207376,89.651672,12.916519,1.1333625,overtopped
207377,77.986748,13.468526,9.8361998,trapped
207378,92.004623,11.281348,1.2675403,overtopped
207379,79.406532,12.367599,12.135079,trapped
207380,77.448479,13.09007,8.7860794,trapped
207381,77.997948,12.350723,11.04847,trapped
207382,77.571121,12.00302,11.11383,trapped
207383,76.677422,12.356474,10.045995,trapped
207384,76.692535,12.38561,9.3349152,trapped
207385,76.202705,11.917334,9.4427824,trapped
207386,65.93222,13.391081,10.995491,trapped
207387,61.095699,12.694786,12.039937,trapped
207388,74.501053,11.515053,9.7388344,trapped
207389,74.110336,11.333532,9.2924175,trapped
207390,29.989819,13.549147,0.74247831,trapped
207391,36.728806,13.469286,0.70579362,trapped
207392,49.084332,14.039934,0.79594892,trapped
207393,55.364849,14.13442,0.78821611,trapped
207394,63.895958,13.188883,0.99786389,trapped
207395,56.639107,13.800857,0.7645514,trapped
207396,65.895294,13.493076,1.1133509,trapped
207397,63.338486,14.045131,0.81871766,trapped
207398,72.078857,16.12414,0.85912073,trapped
207399,71.03373,14.415248,1.3490442,trapped
207400,75.92305,18.298931,2.4382484,trapped
207401,70.048965,14.075574,1.2535909,trapped
207402,77.287582,18.219603,2.0917599,trapped
207403,77.931091,18.342136,3.3892624,trapped
207404,73.601471,16.207989,0.89668882,trapped
207405,71.922729,14.766869,0.81182027,trapped
207406,73.750877,16.83618,1.4693546,trapped
207407,77.871262,18.282209,2.6624529,trapped
207408,75.581085,17.615582,1.7754748,trapped
207409,76.211983,17.166086,1.8893944,trapped
207410,77.927856,17.405996,5.3807368,trapped
207411,77.84613,17.940907,3.6040134,trapped
207412,77.785469,18.423021,5.766953,trapped
207413,98.194092,17.529646,5.3298783,overtopped
207414,77.900482,16.55493,9.732111,trapped
207415,97.007057,18.066532,5.3718891,overtopped
207416,89.964211,14.787874,1.0849757,overtopped
207417,78.186928,16.983782,7.944488,trapped
207418,88.667229,14.538048,1.2321759,overtopped
207419,77.977409,17.116283,6.0553932,trapped
207420,78.179703,16.714838,7.5795126,trapped
207421,95.89785,16.120127,1.0893209,overtopped
207422,96.544228,16.09446,1.1058431,overtopped
207423,97.32856,14.812608,1.5935678,overtopped
207424,88.499893,14.543018,1.2352835,overtopped
207425,98.826149,13.280228,1.6508299,overtopped
207426,97.855103,14.392398,1.2309861,overtopped
207427,98.905098,13.306355,1.2119825,overtopped
207428,89.039986,14.404024,1.2439013,overtopped
207429,77.529755,15.983015,10.539279,trapped
207430,86.446945,14.855826,8.0523434,overtopped
207431,88.271469,14.395995,4.9463801,overtopped
207432,78.024185,14.883447,8.9501619,trapped
207433,83.244545,14.445285,12.204958,overtopped
207434,89.848839,14.190911,1.0572336,overtopped
207435,79.341576,13.818838,12.209454,trapped
207436,95.117966,12.017021,1.2501196,overtopped
207437,87.23407,13.71582,6.5684152,overtopped
207438,83.808464,13.415411,12.026106,overtopped
207439,79.945816,13.487103,12.218677,trapped
207440,77.836662,13.113628,10.689074,trapped
207441,77.768745,12.896697,11.081758,trapped
207442,77.222107,12.809887,9.6007881,trapped
207443,76.3041,12.39628,7.7193389,trapped
207444,76.196968,12.459024,8.4286661,trapped
207445,76.101273,11.870099,8.8103018,trapped
207446,75.506012,11.820323,8.6320906,trapped
207447,74.689445,12.489178,9.6029673,trapped
207448,73.673347,12.203817,9.5684471,trapped
207449,73.211411,11.428258,9.6943674,trapped
207450,29.476936,13.952045,0.7748822,trapped
207451,35.793495,14.130674,0.78974754,trapped
207452,46.910152,14.411727,0.79003602,trapped
207453,50.143688,15.370547,0.79491162,trapped
207454,58.153545,15.334908,1.1598477,trapped
207455,55.636757,14.563172,0.88580042,trapped
207456,63.195404,14.881986,1.5756153,trapped
207457,61.214085,15.519615,0.78890079,trapped
207458,67.240219,15.213671,0.78729379,trapped
207459,66.568062,15.842505,0.80465543,trapped
207460,71.223328,15.524745,0.81710929,trapped
207461,72.273041,16.841709,2.2633071,trapped
207462,72.561913,16.886406,1.368385,trapped
207463,76.31868,17.941092,2.2569199,trapped
207464,76.213463,18.971258,2.8352547,trapped
207465,71.825104,16.511894,1.9274601,trapped
207466,72.755959,17.44891,2.2186511,trapped
207467,74.01889,17.408241,1.9863607,trapped
207468,79.226547,18.998213,4.0005751,trapped
207469,72.274635,17.590927,1.9031831,trapped
207470,76.905327,18.384493,2.6600139,trapped
207471,80.09668,19.005995,3.3667536,trapped
207472,78.074623,18.837763,4.5088296,trapped
207473,77.431549,19.052643,4.082202,trapped
207474,94.891296,18.357443,1.1067039,overtopped
207475,78.07106,18.650677,3.8346167,trapped
207476,77.738266,18.084904,5.459002,trapped
207477,78.079994,18.820288,4.8792739,trapped
207478,96.790405,17.711796,1.3495661,overtopped
207479,77.757545,17.705173,6.6307602,trapped
207480,77.81768,18.20373,5.0665531,trapped
207481,77.967796,17.181236,8.7729568,trapped
207482,77.971657,17.204308,7.4355469,trapped
207483,89.692909,15.475371,1.210578,overtopped
207484,77.957428,16.872643,8.5030375,trapped
207485,77.970055,17.242769,6.9870229,trapped
207486,77.828308,16.820034,9.3397055,trapped
207487,90.141449,15.641764,1.3603967,overtopped
207488,78.215034,15.956925,9.0993538,trapped
207489,77.984093,16.256491,8.0368099,trapped
207490,77.539894,16.37096,6.9841723,trapped
207491,77.827156,15.5076,9.8219481,trapped
207492,78.13903,15.572837,9.4430513,trapped
207493,77.584778,15.296307,10.181255,trapped
207494,77.921516,15.132079,9.7726316,trapped
207495,77.990417,14.235479,11.464362,trapped
207496,77.355095,14.702876,10.01447,trapped
207497,77.362167,14.312546,8.9475317,trapped
207498,79.378098,13.628062,12.216226,trapped
207499,77.800407,13.798204,9.9920359,trapped
207500,77.255821,13.605494,8.7832184,trapped
207501,76.869713,13.607306,8.167058,trapped
207502,75.467186,13.239329,9.6826839,trapped
207503,75.905952,13.051376,9.7774487,trapped
207504,76.238693,12.413289,8.9566832,trapped
207505,75.155922,12.935903,9.1638546,trapped
207506,75.300919,12.235229,9.0289078,trapped
207507,74.281754,12.918095,9.4949903,trapped
207508,72.647804,12.070483,10.369551,trapped
207509,72.687691,10.833578,10.450682,trapped
207510,29.962879,14.642888,0.73864472,trapped
207511,35.858189,14.60988,0.7757023,trapped
207512,45.42458,15.175145,0.7995351,trapped
207513,54.493378,15.698997,0.79182428,trapped
207514,58.354172,15.748569,0.77414274,trapped
207515,54.88908,15.923261,0.7719276,trapped
207516,65.708939,15.829715,0.8108151,trapped
207517,60.984112,15.900547,1.2757474,trapped
207518,70.722839,17.89839,1.7259246,trapped
207519,68.605286,16.415548,0.84938556,trapped
207520,70.902084,16.581303,1.2138492,trapped
207521,70.458855,15.685936,0.82653338,trapped
207522,73.02636,16.928213,0.89486992,trapped
207523,77.89016,19.011461,2.9146605,trapped
207524,77.295769,19.07819,2.3429832,trapped
207525,72.797157,18.115149,2.2160523,trapped
207526,76.752602,19.034546,4.1448321,trapped
207527,79.989075,19.003586,3.8341401,trapped
207528,74.361084,18.232964,2.8143716,trapped
207529,75.926338,19.009817,3.1144359,trapped
207530,79.157547,18.995617,5.5541005,trapped
207531,77.628906,19.115524,3.8361773,trapped
207532,93.667709,18.892473,1.3518953,overtopped
207533,79.78846,19.002262,5.0231414,trapped
207534,95.608826,18.115252,1.169937,overtopped
207535,77.778442,18.267122,7.6832008,trapped
207536,78.684715,18.942804,5.8743668,trapped
207537,77.736809,18.051867,7.3906264,trapped
207538,95.48175,18.653788,1.1504011,overtopped
207539,89.241325,17.241138,1.1125509,overtopped
207540,77.971756,18.73476,6.5145388,trapped
207541,90.790009,17.903898,1.1562166,overtopped
207542,77.858261,17.537699,8.4354353,trapped
207543,96.183655,16.862679,1.2170296,overtopped
207544,95.503708,17.125938,1.1118579,overtopped
207545,90.762474,16.080063,0.87356961,overtopped
207546,77.87323,16.991558,9.8706026,trapped
207547,89.475578,15.450403,1.0545797,overtopped
207548,77.799202,17.155302,8.0046177,trapped
207549,78.254524,16.663738,8.4014826,trapped
207550,77.621933,16.610458,10.817915,trapped
207551,77.916977,16.444977,9.1625652,trapped
207552,84.942146,15.34184,10.693037,overtopped
207553,77.417778,16.373192,7.5983052,trapped
207554,77.15023,15.72724,7.2871046,trapped
207555,77.178085,15.618505,8.4668875,trapped
207556,77.369247,14.920267,8.6447954,trapped
207557,77.254364,14.995512,9.0480785,trapped
207558,77.245987,14.730843,7.0300622,trapped
207559,76.761002,14.38371,8.2739573,trapped
207560,76.957672,14.144228,7.8717952,trapped
207561,77.013489,13.898026,9.4975929,trapped
207562,76.014519,14.130781,7.8932891,trapped
207563,76.110435,13.200937,8.4016142,trapped
207564,75.86483,12.783956,8.0173578,trapped
207565,75.228714,12.775808,8.4954634,trapped
207566,74.730469,12.621221,8.6590147,trapped
207567,60.707912,13.869747,11.72541,trapped
207568,71.84111,11.321246,10.415097,trapped
207569,70.220757,12.157288,10.656314,trapped
207570,29.338495,14.959045,0.72222114,trapped
207571,34.715401,15.273851,0.76092476,trapped
207572,44.425125,16.239567,0.78334594,trapped
207573,49.260155,16.145866,0.81168061,trapped
207574,55.578899,16.726423,1.0380445,trapped
207575,53.144901,16.62409,0.78805077,trapped
207576,60.601952,17.073532,1.0151438,trapped
207577,59.588097,16.824064,1.3230993,trapped
207578,65.621658,17.496183,1.6347829,trapped
207579,62.685688,16.97279,0.79232544,trapped
207580,70.688271,17.219471,1.6911261,trapped
207581,68.807449,17.722582,1.6979209,trapped
207582,76.703011,19.024088,2.6670244,trapped
207583,70.112328,17.659456,1.9493501,trapped
207584,71.383316,17.446457,1.6085398,trapped
207585,70.240593,17.242903,1.3496011,trapped
207586,76.736481,19.02894,3.7656884,trapped
207587,71.442299,18.187304,2.6354327,trapped
207588,76.813377,18.872843,6.5758715,trapped
207589,77.020569,18.827755,4.9749365,trapped
207590,73.05397,18.247564,2.6759381,trapped
207591,76.155777,18.942551,4.4018073,trapped
207592,72.286812,18.22872,2.9530952,trapped
207593,75.99839,18.841454,4.8468862,trapped
207594,78.365837,18.875748,7.1298814,trapped
207595,78.7061,18.946712,6.1874266,trapped
207596,91.786026,17.332615,1.1512179,overtopped
207597,76.963524,18.801262,6.9388433,trapped
207598,78.259956,18.847342,8.3766727,trapped
207599,76.888939,18.064434,6.3128929,trapped
207600,91.769226,17.363777,1.141652,overtopped
207601,77.2761,18.060686,7.9299684,trapped
207602,77.296249,18.216042,7.0139437,trapped
207603,77.624809,17.844812,8.2062883,trapped
207604,76.602654,17.957706,6.6639614,trapped
207605,77.716194,17.661831,7.2043271,trapped
207606,81.978714,16.580894,12.220233,trapped
207607,76.869316,17.663456,7.2136016,trapped
207608,77.130196,17.095814,7.1671367,trapped
207609,76.398804,17.248098,6.6310163,trapped
207610,76.093063,17.28174,6.1724949,trapped
207611,77.135597,16.737909,7.4683862,trapped
207612,77.553841,16.314363,10.251279,trapped
207613,77.482956,16.140366,9.3889608,trapped
207614,76.879723,16.24457,7.0760508,trapped
207615,77.297325,15.686055,8.9128265,trapped
207616,76.382874,15.399723,8.1179123,trapped
207617,76.832275,15.463552,7.8222127,trapped
207618,76.518387,14.809186,8.6626596,trapped
207619,76.258469,14.872417,8.1614265,trapped
207620,76.286461,14.592139,7.6523566,trapped
207621,76.320213,14.257543,7.2337956,trapped
207622,76.260231,13.766698,8.3463869,trapped
207623,75.268936,13.696399,7.9613719,trapped
207624,75.499397,13.334144,8.6634808,trapped
207625,75.033333,13.101507,7.9235849,trapped
207626,74.113091,13.080981,9.0777311,trapped
207627,73.432961,12.954736,9.0374756,trapped
207628,71.569374,13.169067,10.464139,trapped
207629,70.450813,13.252742,10.704814,trapped
207630,29.245979,15.590954,0.75198042,trapped
207631,34.276264,15.751296,0.74862581,trapped
207632,43.453747,16.43705,0.84035295,trapped
207633,49.737503,17.334938,0.87946981,trapped
207634,56.151684,16.812153,0.78054565,trapped
207635,52.120602,17.213541,0.79553407,trapped
207636,62.368656,18.631121,0.8469252,trapped
207637,57.249355,17.619007,0.81717867,trapped
207638,69.431664,17.654665,1.9299771,trapped
207639,65.849342,17.3529,0.83474791,trapped
207640,76.142586,19.016613,3.9839685,trapped
207641,70.920891,18.046597,1.1723127,trapped
207642,73.017677,18.835058,1.6878031,trapped
207643,69.263359,18.208929,2.0625753,trapped
207644,70.631447,18.344326,1.9492638,trapped
207645,76.346786,19.064425,3.4371471,trapped
207646,75.515556,19.052059,2.8643003,trapped
207647,70.527519,17.791918,0.9332816,trapped
207648,75.07843,18.861084,3.7946134,trapped
207649,74.111969,18.903713,3.4735289,trapped
207650,77.055359,18.916277,5.6586537,trapped
207651,75.627357,18.931581,4.7106419,trapped
207652,76.439255,18.897133,5.7392273,trapped
207653,91.423531,18.842916,1.2731489,leaked
207654,78.333,18.868698,7.313302,trapped
207655,89.173866,18.849709,1.7111182,overtopped
207656,88.531631,16.847631,4.8992867,leaked
207657,92.822426,18.87072,1.261057,overtopped
207658,78.215698,18.832859,8.2087202,trapped
207659,94.652054,18.815388,1.2809486,overtopped
207660,77.879845,18.668667,11.066203,trapped
207661,95.585709,18.828346,1.3286957,overtopped
207662,94.389908,17.119379,1.1987804,overtopped
207663,77.828644,18.748943,10.173735,trapped
207664,89.446976,16.301308,1.2382281,overtopped
207665,77.547852,17.888418,8.7124939,trapped
207666,89.463905,16.061201,1.114704,overtopped
207667,77.686493,17.281725,8.9607401,trapped
207668,77.076195,17.273859,7.7265105,trapped
207669,76.196457,17.053776,7.0772314,trapped
207670,78.043282,16.913063,11.770102,trapped
207671,76.845383,16.82165,7.8435707,trapped
207672,76.611221,16.178535,8.1139879,trapped
207673,76.803467,16.20595,7.7295198,trapped
207674,76.12986,16.262558,6.9460473,trapped
207675,75.32267,15.896274,7.0932765,trapped
207676,76.388046,15.91772,7.4599762,trapped
207677,75.563049,15.415305,7.145504,trapped
207678,75.363525,15.103616,7.9276686,trapped
207679,75.953644,15.111404,7.6234517,trapped
207680,75.938644,14.88591,7.1689487,trapped
207681,75.654266,14.507099,7.9992914,trapped
207682,75.971832,14.031423,8.7614651,trapped
207683,74.898193,13.896572,7.4919906,trapped
207684,74.726074,13.309432,7.5230589,trapped
207685,74.471977,12.946609,8.3131294,trapped
207686,72.369614,13.469433,9.7078514,trapped
207687,67.800934,16.430042,10.53638,trapped
207688,67.786346,13.912553,10.860974,trapped
207689,69.036522,13.205041,10.813058,trapped
207690,28.727295,15.923722,0.75395894,trapped
207691,33.388081,16.370272,0.7329396,trapped
207692,40.686928,17.393026,0.78846747,trapped
207693,45.773823,17.309032,0.78882629,trapped
207694,50.284172,17.903563,0.76226634,trapped
207695,50.23074,17.280029,0.75013953,trapped
207696,58.525169,17.656723,1.3224849,trapped
207697,57.222038,18.135302,0.78866941,trapped
207698,64.01757,18.401009,0.8323682,trapped
207699,61.372471,18.263475,0.77574497,trapped
207700,74.37455,18.944046,3.7778316,trapped
207701,68.714996,17.50993,0.79015249,trapped
207702,69.29847,18.16342,1.6370242,trapped
207703,66.990036,17.819439,1.8515719,trapped
207704,73.903854,18.930223,4.8027086,trapped
207705,68.159523,18.257841,2.1839681,trapped
207706,72.604042,18.962343,2.9507077,trapped
207707,72.109016,18.957191,3.2105746,trapped
207708,73.962425,18.886644,5.4977999,trapped
207709,73.162796,18.846518,4.0840349,trapped
207710,75.084175,18.887562,4.9005022,trapped
207711,76.845711,18.890095,7.2254186,trapped
207712,74.636032,18.915958,5.9445271,trapped
207713,76.666191,18.751413,8.0193071,trapped
207714,86.420326,17.327074,7.9797249,leaked
207715,88.622711,16.857992,4.7763658,leaked
207716,76.565231,18.80426,7.6881356,trapped
207717,75.891884,18.732653,7.1431451,trapped
207718,87.433876,16.25037,6.6532106,overtopped
207719,77.895233,18.567945,8.9865084,trapped
207720,76.527168,18.041479,7.7365947,trapped
207721,76.645615,18.056696,7.3153014,trapped
207722,75.22155,17.891235,7.0078688,trapped
207723,75.096107,18.211033,6.8910294,trapped
207724,77.65522,17.643698,9.872366,trapped
207725,76.269485,17.215111,7.5373683,trapped
207726,75.97332,17.599977,7.259933,trapped
207727,77.11097,16.972681,8.3085222,trapped
207728,75.092628,17.21044,6.7213168,trapped
207729,73.229996,16.630123,6.0252042,trapped
207730,77.217773,16.555819,8.5055819,trapped
207731,75.128883,16.770746,6.984684,trapped
207732,75.053627,16.341467,6.9519124,trapped
207733,76.143768,16.551945,7.2633085,trapped
207734,74.692039,16.055248,6.6669354,trapped
207735,76.029091,15.938418,7.7309284,trapped
207736,74.922562,15.772603,7.5045972,trapped
207737,74.365562,15.426863,7.2480359,trapped
207738,75.048874,15.201876,7.4589534,trapped
207739,74.847466,15.184933,6.9124866,trapped
207740,75.095314,14.684273,8.270402,trapped
207741,75.158562,14.646914,7.3488955,trapped
207742,73.437904,14.681734,8.2118845,trapped
207743,73.731888,14.195557,8.5748148,trapped
207744,73.616974,13.768388,8.1576271,trapped
207745,74.089378,13.457677,8.6490078,trapped
207746,70.19445,14.94448,10.324317,trapped
207747,64.811073,15.220865,10.859458,trapped
207748,66.558037,14.877038,10.811289,trapped
207749,68.868294,14.803106,10.621684,trapped
207750,27.564295,16.644461,0.77877063,trapped
207751,32.828415,16.766453,0.75682604,trapped
207752,40.266537,17.384518,0.79190606,trapped
207753,47.486229,17.796236,0.83331364,trapped
207754,52.136955,18.020739,0.81476593,trapped
207755,47.792812,18.19445,0.75908732,trapped
207756,56.663158,19.178053,0.81578982,trapped
207757,52.988636,19.181488,0.76016337,trapped
207758,68.626793,18.235373,1.7157693,trapped
207759,67.208618,17.974829,3.1482897,trapped
207760,68.6978,18.915071,1.2010452,trapped
207761,68.023102,18.145079,2.7120767,trapped
207762,74.590942,18.93774,5.2872548,trapped
207763,70.314102,18.849823,4.134975,trapped
207764,75.155098,18.89126,6.4823265,trapped
207765,70.935135,18.851784,3.4765112,trapped
207766,72.643036,18.917847,3.9630871,trapped
207767,73.824554,18.890728,5.9380169,trapped
207768,75.41581,18.909416,5.2132597,trapped
207769,72.413528,18.830353,4.8173952,trapped
207770,76.181732,18.920218,7.5522146,trapped
207771,75.596077,18.816339,6.6332798,trapped
207772,77.03701,18.711117,9.1825895,trapped
207773,74.481392,18.717241,7.6674852,trapped
207774,74.469063,18.826981,6.8163557,trapped
207775,83.449921,18.041323,12.067189,leaked
207776,75.585609,18.635393,7.7136283,trapped
207777,75.823418,17.998699,7.8345404,trapped
207778,76.458992,18.175779,8.3857355,trapped
207779,77.470245,17.902708,9.772151,trapped
207780,76.748878,17.816185,7.9397931,trapped
207781,75.536888,17.938725,7.3712173,trapped
207782,77.441681,17.317158,10.684705,trapped
207783,79.908775,17.048729,12.214027,trapped
207784,77.242439,17.976805,8.9544992,trapped
207785,76.580048,17.279055,8.0116415,trapped
207786,75.463936,17.178202,7.2836394,trapped
207787,73.607346,16.753469,6.3705058,trapped
207788,74.191681,17.282852,6.6637659,trapped
207789,72.246262,16.455711,6.1923513,trapped
207790,75.253761,16.296148,7.7848768,trapped
207791,72.798843,15.975697,7.1772041,trapped
207792,75.625977,16.411905,7.4133449,trapped
207793,74.001106,16.255436,6.4406486,trapped
207794,73.542191,15.90916,7.086062,trapped
207795,73.831001,15.866632,7.5326338,trapped
207796,74.489166,15.491172,7.8204517,trapped
207797,71.917183,15.55538,8.615097,trapped
207798,73.637543,15.309188,7.5376773,trapped
207799,73.851723,15.114151,8.0005541,trapped
207800,73.132584,15.07052,7.8086591,trapped
207801,74.600563,14.66103,7.4673982,trapped
207802,73.972229,14.515965,7.7191401,trapped
207803,73.105209,14.223212,8.5609732,trapped
207804,71.768578,14.257325,8.7357759,trapped
207805,71.9506,13.913395,9.5166655,trapped
207806,72.326294,13.838056,9.1569662,trapped
207807,71.843964,13.502694,9.0862837,trapped
207808,64.983398,15.298296,10.83322,trapped
207809,67.804863,14.47084,10.685388,trapped
207810,26.420162,17.006407,0.72640604,trapped
207811,30.949343,16.995085,0.73231137,trapped
207812,39.775719,17.656359,0.81318116,trapped
207813,44.421013,18.202269,0.75760132,trapped
207814,46.642879,18.469343,0.779751,trapped
207815,46.518444,18.063848,0.79813421,trapped
207816,51.675209,19.19268,0.74547279,trapped
207817,52.124092,18.499905,0.79573601,trapped
207818,65.719162,18.343025,2.0786695,trapped
207819,55.935501,19.181269,0.90773684,trapped
207820,67.859116,18.838903,1.1398396,trapped
207821,66.104462,18.885132,1.1145865,trapped
207822,69.629189,18.970449,1.7754054,trapped
207823,71.045029,18.808744,5.0442977,trapped
207824,71.428902,18.878941,5.5340939,trapped
207825,67.847366,19.163248,3.4901454,trapped
207826,73.432617,18.75934,6.013392,trapped
207827,69.662804,18.147673,4.4801683,trapped
207828,72.865509,18.756418,7.1262298,trapped
207829,72.000511,18.78204,6.3222156,trapped
207830,71.552238,17.570412,6.0371552,trapped
207831,69.806152,18.866526,6.7825217,trapped
207832,69.797455,17.484074,5.5191898,trapped
207833,66.001396,16.826242,5.2689848,trapped
207834,67.342636,18.256908,5.7122927,trapped
207835,64.83419,17.359489,5.6372643,trapped
207836,72.711617,17.666265,6.6125107,trapped
207837,73.623009,17.665854,6.7021418,trapped
207838,68.86837,17.782797,5.579587,trapped
