time_s,relative_time_after_impact_s,x_m,y_positive_m,y_negative_m
2.600000000000000089e+00,8.000000000000000444e-01,1.603757739067077637e-01,1.403702795505523682e-01,-1.403702795505523682e-01
2.600000000000000089e+00,8.000000000000000444e-01,1.671026349067687988e-01,1.251993924379348755e-01,-1.251993924379348755e-01
2.600000000000000089e+00,8.000000000000000444e-01,1.738294959068298340e-01,1.098793447017669678e-01,-1.098793447017669678e-01
2.600000000000000089e+00,8.000000000000000444e-01,1.805563569068908691e-01,9.731503576040267944e-02,-9.731503576040267944e-02
2.600000000000000089e+00,8.000000000000000444e-01,1.872832179069519043e-01,7.927182316780090332e-02,-7.927182316780090332e-02
2.600000000000000089e+00,8.000000000000000444e-01,1.940100789070129395e-01,5.043675750494003296e-02,-5.043675750494003296e-02
3.000000000000000000e+00,1.199999999999999956e+00,-1.479747295379638672e+00,1.175992488861083984e-01,-1.175992488861083984e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.472862362861633301e+00,1.249282285571098328e-01,-1.249282285571098328e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.465977430343627930e+00,1.323357522487640381e-01,-1.323357522487640381e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.459092617034912109e+00,1.361545175313949585e-01,-1.361545175313949585e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.452207803726196289e+00,1.377529054880142212e-01,-1.377529054880142212e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.445322871208190918e+00,1.368575394153594971e-01,-1.368575394153594971e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.438437938690185547e+00,1.366491168737411499e-01,-1.366491168737411499e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.431553125381469727e+00,1.386972665786743164e-01,-1.386972665786743164e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.424668312072753906e+00,1.427512317895889282e-01,-1.427512317895889282e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.417783379554748535e+00,1.409142762422561646e-01,-1.409142762422561646e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.410898447036743164e+00,1.468127220869064331e-01,-1.468127220869064331e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.404013633728027344e+00,1.418198049068450928e-01,-1.418198049068450928e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.397128701210021973e+00,1.462961435317993164e-01,-1.462961435317993164e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.390243768692016602e+00,1.459878534078598022e-01,-1.459878534078598022e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.383358955383300781e+00,1.442734301090240479e-01,-1.442734301090240479e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.376474142074584961e+00,1.425718069076538086e-01,-1.425718069076538086e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.369589209556579590e+00,1.467044949531555176e-01,-1.467044949531555176e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.362704277038574219e+00,1.419533044099807739e-01,-1.419533044099807739e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.355819463729858398e+00,1.466480046510696411e-01,-1.466480046510696411e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.348934650421142578e+00,1.418200880289077759e-01,-1.418200880289077759e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.342049717903137207e+00,1.473132520914077759e-01,-1.473132520914077759e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.335164785385131836e+00,1.442203521728515625e-01,-1.442203521728515625e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.328279972076416016e+00,1.444132030010223389e-01,-1.444132030010223389e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.321395039558410645e+00,1.442750543355941772e-01,-1.442750543355941772e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.314510107040405273e+00,1.421285420656204224e-01,-1.421285420656204224e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.307625293731689453e+00,1.483296155929565430e-01,-1.483296155929565430e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.300740480422973633e+00,1.413939893245697021e-01,-1.413939893245697021e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.293855547904968262e+00,1.453797668218612671e-01,-1.453797668218612671e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.286970615386962891e+00,1.421639919281005859e-01,-1.421639919281005859e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.280085802078247070e+00,1.486166119575500488e-01,-1.486166119575500488e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.273200988769531250e+00,1.413127928972244263e-01,-1.413127928972244263e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.266316056251525879e+00,1.439201980829238892e-01,-1.439201980829238892e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.259431123733520508e+00,1.426381766796112061e-01,-1.426381766796112061e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.252546310424804688e+00,1.421767324209213257e-01,-1.421767324209213257e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.245661377906799316e+00,1.447110325098037720e-01,-1.447110325098037720e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.238776564598083496e+00,1.419700980186462402e-01,-1.419700980186462402e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.231891632080078125e+00,1.417763084173202515e-01,-1.417763084173202515e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.225006818771362305e+00,1.484333276748657227e-01,-1.484333276748657227e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.218121886253356934e+00,1.420011073350906372e-01,-1.420011073350906372e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.211236953735351562e+00,1.444917768239974976e-01,-1.444917768239974976e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.204352140426635742e+00,1.447914987802505493e-01,-1.447914987802505493e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.197467327117919922e+00,1.428307145833969116e-01,-1.428307145833969116e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.190582394599914551e+00,1.436900794506072998e-01,-1.436900794506072998e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.183697462081909180e+00,1.411000937223434448e-01,-1.411000937223434448e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.176812648773193359e+00,1.429623961448669434e-01,-1.429623961448669434e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.169927716255187988e+00,1.425521373748779297e-01,-1.425521373748779297e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.163042902946472168e+00,1.422386914491653442e-01,-1.422386914491653442e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.156157970428466797e+00,1.415961384773254395e-01,-1.415961384773254395e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.149273157119750977e+00,1.444405168294906616e-01,-1.444405168294906616e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.142388224601745605e+00,1.417614966630935669e-01,-1.417614966630935669e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.135503292083740234e+00,1.425639688968658447e-01,-1.425639688968658447e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.128618478775024414e+00,1.409619748592376709e-01,-1.409619748592376709e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.121733665466308594e+00,1.414867937564849854e-01,-1.414867937564849854e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.114848732948303223e+00,1.418748199939727783e-01,-1.418748199939727783e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.107963800430297852e+00,1.414806395769119263e-01,-1.414806395769119263e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.101078987121582031e+00,1.423080563545227051e-01,-1.423080563545227051e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.094194054603576660e+00,1.409467607736587524e-01,-1.409467607736587524e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.087309241294860840e+00,1.417791992425918579e-01,-1.417791992425918579e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.080424308776855469e+00,1.409181803464889526e-01,-1.409181803464889526e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.073539495468139648e+00,1.409209519624710083e-01,-1.409209519624710083e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.066654562950134277e+00,1.410288661718368530e-01,-1.410288661718368530e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.059769630432128906e+00,1.413385123014450073e-01,-1.413385123014450073e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.052884817123413086e+00,1.415929794311523438e-01,-1.415929794311523438e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.046000003814697266e+00,1.412307024002075195e-01,-1.412307024002075195e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.039115071296691895e+00,1.409211009740829468e-01,-1.409211009740829468e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.032230138778686523e+00,1.415362954139709473e-01,-1.415362954139709473e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.025345325469970703e+00,1.412864625453948975e-01,-1.412864625453948975e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.018460392951965332e+00,1.416428238153457642e-01,-1.416428238153457642e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.011575579643249512e+00,1.409098803997039795e-01,-1.409098803997039795e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.004690647125244141e+00,1.409269571304321289e-01,-1.409269571304321289e-01
3.000000000000000000e+00,1.199999999999999956e+00,-9.978058338165283203e-01,1.411794573068618774e-01,-1.411794573068618774e-01
3.000000000000000000e+00,1.199999999999999956e+00,-9.909209012985229492e-01,1.411672681570053101e-01,-1.411672681570053101e-01
3.000000000000000000e+00,1.199999999999999956e+00,-9.840360879898071289e-01,1.411728709936141968e-01,-1.411728709936141968e-01
3.000000000000000000e+00,1.199999999999999956e+00,-9.771511554718017578e-01,1.406095176935195923e-01,-1.406095176935195923e-01
3.000000000000000000e+00,1.199999999999999956e+00,-9.702663421630859375e-01,1.408437937498092651e-01,-1.408437937498092651e-01
3.000000000000000000e+00,1.199999999999999956e+00,-9.633814096450805664e-01,1.410676985979080200e-01,-1.410676985979080200e-01
3.000000000000000000e+00,1.199999999999999956e+00,-9.564964771270751953e-01,1.412994414567947388e-01,-1.412994414567947388e-01
3.000000000000000000e+00,1.199999999999999956e+00,-9.496116638183593750e-01,1.409801840782165527e-01,-1.409801840782165527e-01
3.000000000000000000e+00,1.199999999999999956e+00,-9.427267313003540039e-01,1.405510604381561279e-01,-1.405510604381561279e-01
3.000000000000000000e+00,1.199999999999999956e+00,-9.358419179916381836e-01,1.411859989166259766e-01,-1.411859989166259766e-01
3.000000000000000000e+00,1.199999999999999956e+00,-9.289569854736328125e-01,1.410519182682037354e-01,-1.410519182682037354e-01
3.000000000000000000e+00,1.199999999999999956e+00,-9.220721721649169922e-01,1.410279870033264160e-01,-1.410279870033264160e-01
3.000000000000000000e+00,1.199999999999999956e+00,-9.151872396469116211e-01,1.408033221960067749e-01,-1.408033221960067749e-01
3.000000000000000000e+00,1.199999999999999956e+00,-9.083024263381958008e-01,1.408582776784896851e-01,-1.408582776784896851e-01
3.000000000000000000e+00,1.199999999999999956e+00,-9.014174938201904297e-01,1.412086784839630127e-01,-1.412086784839630127e-01
3.000000000000000000e+00,1.199999999999999956e+00,-8.945326805114746094e-01,1.408978253602981567e-01,-1.408978253602981567e-01
3.000000000000000000e+00,1.199999999999999956e+00,-8.876477479934692383e-01,1.416189968585968018e-01,-1.416189968585968018e-01
3.000000000000000000e+00,1.199999999999999956e+00,-8.807628750801086426e-01,1.408695429563522339e-01,-1.408695429563522339e-01
3.000000000000000000e+00,1.199999999999999956e+00,-8.738780021667480469e-01,1.412854939699172974e-01,-1.412854939699172974e-01
3.000000000000000000e+00,1.199999999999999956e+00,-8.669930696487426758e-01,1.409037560224533081e-01,-1.409037560224533081e-01
3.000000000000000000e+00,1.199999999999999956e+00,-8.601082563400268555e-01,1.408431231975555420e-01,-1.408431231975555420e-01
3.000000000000000000e+00,1.199999999999999956e+00,-8.532233238220214844e-01,1.406742483377456665e-01,-1.406742483377456665e-01
3.000000000000000000e+00,1.199999999999999956e+00,-8.463385105133056641e-01,1.405691653490066528e-01,-1.405691653490066528e-01
3.000000000000000000e+00,1.199999999999999956e+00,-8.394535779953002930e-01,1.406733542680740356e-01,-1.406733542680740356e-01
3.000000000000000000e+00,1.199999999999999956e+00,-8.325687646865844727e-01,1.410112231969833374e-01,-1.410112231969833374e-01
3.000000000000000000e+00,1.199999999999999956e+00,-8.256838321685791016e-01,1.415528208017349243e-01,-1.415528208017349243e-01
3.000000000000000000e+00,1.199999999999999956e+00,-8.187990188598632812e-01,1.404709964990615845e-01,-1.404709964990615845e-01
3.000000000000000000e+00,1.199999999999999956e+00,-8.119140863418579102e-01,1.406915634870529175e-01,-1.406915634870529175e-01
3.000000000000000000e+00,1.199999999999999956e+00,-8.050292134284973145e-01,1.416712403297424316e-01,-1.416712403297424316e-01
3.000000000000000000e+00,1.199999999999999956e+00,-7.981443405151367188e-01,1.414353847503662109e-01,-1.414353847503662109e-01
3.000000000000000000e+00,1.199999999999999956e+00,-7.912594079971313477e-01,1.405351608991622925e-01,-1.405351608991622925e-01
3.000000000000000000e+00,1.199999999999999956e+00,-7.843745946884155273e-01,1.413193047046661377e-01,-1.413193047046661377e-01
3.000000000000000000e+00,1.199999999999999956e+00,-7.774896621704101562e-01,1.405155658721923828e-01,-1.405155658721923828e-01
3.000000000000000000e+00,1.199999999999999956e+00,-7.706048488616943359e-01,1.411089748144149780e-01,-1.411089748144149780e-01
3.000000000000000000e+00,1.199999999999999956e+00,-7.637199163436889648e-01,1.404242813587188721e-01,-1.404242813587188721e-01
3.000000000000000000e+00,1.199999999999999956e+00,-7.568351030349731445e-01,1.410241127014160156e-01,-1.410241127014160156e-01
3.000000000000000000e+00,1.199999999999999956e+00,-7.499501705169677734e-01,1.410642564296722412e-01,-1.410642564296722412e-01
3.000000000000000000e+00,1.199999999999999956e+00,-7.430653572082519531e-01,1.408840715885162354e-01,-1.408840715885162354e-01
3.000000000000000000e+00,1.199999999999999956e+00,-7.361804246902465820e-01,1.413950175046920776e-01,-1.413950175046920776e-01
3.000000000000000000e+00,1.199999999999999956e+00,-7.292956113815307617e-01,1.410043984651565552e-01,-1.410043984651565552e-01
3.000000000000000000e+00,1.199999999999999956e+00,-7.224106788635253906e-01,1.406041383743286133e-01,-1.406041383743286133e-01
3.000000000000000000e+00,1.199999999999999956e+00,-7.155257463455200195e-01,1.409412026405334473e-01,-1.409412026405334473e-01
3.000000000000000000e+00,1.199999999999999956e+00,-7.086409330368041992e-01,1.408960074186325073e-01,-1.408960074186325073e-01
3.000000000000000000e+00,1.199999999999999956e+00,-7.017560005187988281e-01,1.415852159261703491e-01,-1.415852159261703491e-01
3.000000000000000000e+00,1.199999999999999956e+00,-6.948711872100830078e-01,1.412945687770843506e-01,-1.412945687770843506e-01
3.000000000000000000e+00,1.199999999999999956e+00,-6.879862546920776367e-01,1.410130858421325684e-01,-1.410130858421325684e-01
3.000000000000000000e+00,1.199999999999999956e+00,-6.811014413833618164e-01,1.410645097494125366e-01,-1.410645097494125366e-01
3.000000000000000000e+00,1.199999999999999956e+00,-6.742165088653564453e-01,1.406149715185165405e-01,-1.406149715185165405e-01
3.000000000000000000e+00,1.199999999999999956e+00,-6.673316955566406250e-01,1.408812105655670166e-01,-1.408812105655670166e-01
3.000000000000000000e+00,1.199999999999999956e+00,-6.604467630386352539e-01,1.410205811262130737e-01,-1.410205811262130737e-01
3.000000000000000000e+00,1.199999999999999956e+00,-6.535619497299194336e-01,1.409641504287719727e-01,-1.409641504287719727e-01
3.000000000000000000e+00,1.199999999999999956e+00,-6.466770172119140625e-01,1.404376775026321411e-01,-1.404376775026321411e-01
3.000000000000000000e+00,1.199999999999999956e+00,-6.397921442985534668e-01,1.412048637866973877e-01,-1.412048637866973877e-01
3.000000000000000000e+00,1.199999999999999956e+00,-6.329072713851928711e-01,1.411408036947250366e-01,-1.411408036947250366e-01
3.000000000000000000e+00,1.199999999999999956e+00,-6.260223388671875000e-01,1.410495340824127197e-01,-1.410495340824127197e-01
3.000000000000000000e+00,1.199999999999999956e+00,-6.191375255584716797e-01,1.406422555446624756e-01,-1.406422555446624756e-01
3.000000000000000000e+00,1.199999999999999956e+00,-6.122525930404663086e-01,1.407421231269836426e-01,-1.407421231269836426e-01
3.000000000000000000e+00,1.199999999999999956e+00,-6.053677797317504883e-01,1.409634351730346680e-01,-1.409634351730346680e-01
3.000000000000000000e+00,1.199999999999999956e+00,-5.984828472137451172e-01,1.411502063274383545e-01,-1.411502063274383545e-01
3.000000000000000000e+00,1.199999999999999956e+00,-5.915980339050292969e-01,1.411248743534088135e-01,-1.411248743534088135e-01
3.000000000000000000e+00,1.199999999999999956e+00,-5.847131013870239258e-01,1.409924924373626709e-01,-1.409924924373626709e-01
3.000000000000000000e+00,1.199999999999999956e+00,-5.778282880783081055e-01,1.413981616497039795e-01,-1.413981616497039795e-01
3.000000000000000000e+00,1.199999999999999956e+00,-5.709433555603027344e-01,1.405753195285797119e-01,-1.405753195285797119e-01
3.000000000000000000e+00,1.199999999999999956e+00,-5.640584826469421387e-01,1.411263793706893921e-01,-1.411263793706893921e-01
3.000000000000000000e+00,1.199999999999999956e+00,-5.571736097335815430e-01,1.408032476902008057e-01,-1.408032476902008057e-01
3.000000000000000000e+00,1.199999999999999956e+00,-5.502886772155761719e-01,1.404174715280532837e-01,-1.404174715280532837e-01
3.000000000000000000e+00,1.199999999999999956e+00,-5.434038639068603516e-01,1.413735449314117432e-01,-1.413735449314117432e-01
3.000000000000000000e+00,1.199999999999999956e+00,-5.365189313888549805e-01,1.410564184188842773e-01,-1.410564184188842773e-01
3.000000000000000000e+00,1.199999999999999956e+00,-5.296341180801391602e-01,1.413932293653488159e-01,-1.413932293653488159e-01
3.000000000000000000e+00,1.199999999999999956e+00,-5.227491855621337891e-01,1.406085044145584106e-01,-1.406085044145584106e-01
3.000000000000000000e+00,1.199999999999999956e+00,-5.158643722534179688e-01,1.409053057432174683e-01,-1.409053057432174683e-01
3.000000000000000000e+00,1.199999999999999956e+00,-5.089794397354125977e-01,1.407702863216400146e-01,-1.407702863216400146e-01
3.000000000000000000e+00,1.199999999999999956e+00,-5.020946264266967773e-01,1.413208991289138794e-01,-1.413208991289138794e-01
3.000000000000000000e+00,1.199999999999999956e+00,-4.952097237110137939e-01,1.409018486738204956e-01,-1.409018486738204956e-01
3.000000000000000000e+00,1.199999999999999956e+00,-4.883248507976531982e-01,1.409670561552047729e-01,-1.409670561552047729e-01
3.000000000000000000e+00,1.199999999999999956e+00,-4.814399778842926025e-01,1.408376544713973999e-01,-1.408376544713973999e-01
3.000000000000000000e+00,1.199999999999999956e+00,-4.745550751686096191e-01,1.406375169754028320e-01,-1.406375169754028320e-01
3.000000000000000000e+00,1.199999999999999956e+00,-4.676702022552490234e-01,1.407878845930099487e-01,-1.407878845930099487e-01
3.000000000000000000e+00,1.199999999999999956e+00,-4.607853293418884277e-01,1.405936777591705322e-01,-1.405936777591705322e-01
3.000000000000000000e+00,1.199999999999999956e+00,-4.539004564285278320e-01,1.405378580093383789e-01,-1.405378580093383789e-01
3.000000000000000000e+00,1.199999999999999956e+00,-4.470155835151672363e-01,1.408290714025497437e-01,-1.408290714025497437e-01
3.000000000000000000e+00,1.199999999999999956e+00,-4.401306509971618652e-01,1.408158838748931885e-01,-1.408158838748931885e-01
3.000000000000000000e+00,1.199999999999999956e+00,-4.332457780838012695e-01,1.410070657730102539e-01,-1.410070657730102539e-01
3.000000000000000000e+00,1.199999999999999956e+00,-4.263609051704406738e-01,1.408235728740692139e-01,-1.408235728740692139e-01
3.000000000000000000e+00,1.199999999999999956e+00,-4.194760322570800781e-01,1.408487558364868164e-01,-1.408487558364868164e-01
3.000000000000000000e+00,1.199999999999999956e+00,-4.125911593437194824e-01,1.412784904241561890e-01,-1.412784904241561890e-01
3.000000000000000000e+00,1.199999999999999956e+00,-4.057062864303588867e-01,1.411400139331817627e-01,-1.411400139331817627e-01
3.000000000000000000e+00,1.199999999999999956e+00,-3.988214135169982910e-01,1.409146636724472046e-01,-1.409146636724472046e-01
3.000000000000000000e+00,1.199999999999999956e+00,-3.919365406036376953e-01,1.403957158327102661e-01,-1.403957158327102661e-01
3.000000000000000000e+00,1.199999999999999956e+00,-3.850516676902770996e-01,1.404416561126708984e-01,-1.404416561126708984e-01
3.000000000000000000e+00,1.199999999999999956e+00,-3.781667947769165039e-01,1.403651833534240723e-01,-1.403651833534240723e-01
3.000000000000000000e+00,1.199999999999999956e+00,-3.712819218635559082e-01,1.406460702419281006e-01,-1.406460702419281006e-01
3.000000000000000000e+00,1.199999999999999956e+00,-3.643969893455505371e-01,1.402853429317474365e-01,-1.402853429317474365e-01
3.000000000000000000e+00,1.199999999999999956e+00,-3.575121164321899414e-01,1.403560042381286621e-01,-1.403560042381286621e-01
3.000000000000000000e+00,1.199999999999999956e+00,-3.506272435188293457e-01,1.408826559782028198e-01,-1.408826559782028198e-01
3.000000000000000000e+00,1.199999999999999956e+00,-3.437423706054687500e-01,1.403894424438476562e-01,-1.403894424438476562e-01
3.000000000000000000e+00,1.199999999999999956e+00,-3.368574976921081543e-01,1.405276954174041748e-01,-1.405276954174041748e-01
3.000000000000000000e+00,1.199999999999999956e+00,-3.299726247787475586e-01,1.409336477518081665e-01,-1.409336477518081665e-01
3.000000000000000000e+00,1.199999999999999956e+00,-3.230877518653869629e-01,1.404692828655242920e-01,-1.404692828655242920e-01
3.000000000000000000e+00,1.199999999999999956e+00,-3.162028789520263672e-01,1.402891576290130615e-01,-1.402891576290130615e-01
3.000000000000000000e+00,1.199999999999999956e+00,-3.093180060386657715e-01,1.402223706245422363e-01,-1.402223706245422363e-01
3.000000000000000000e+00,1.199999999999999956e+00,-3.024331331253051758e-01,1.388835459947586060e-01,-1.388835459947586060e-01
3.000000000000000000e+00,1.199999999999999956e+00,-2.955482602119445801e-01,1.396875530481338501e-01,-1.396875530481338501e-01
3.000000000000000000e+00,1.199999999999999956e+00,-2.886633872985839844e-01,1.392492800951004028e-01,-1.392492800951004028e-01
3.000000000000000000e+00,1.199999999999999956e+00,-2.817785143852233887e-01,1.389071196317672729e-01,-1.389071196317672729e-01
3.000000000000000000e+00,1.199999999999999956e+00,-2.748935818672180176e-01,1.388677805662155151e-01,-1.388677805662155151e-01
3.000000000000000000e+00,1.199999999999999956e+00,-2.680087089538574219e-01,1.391648501157760620e-01,-1.391648501157760620e-01
3.000000000000000000e+00,1.199999999999999956e+00,-2.611238360404968262e-01,1.393062025308609009e-01,-1.393062025308609009e-01
3.000000000000000000e+00,1.199999999999999956e+00,-2.542389631271362305e-01,1.388969421386718750e-01,-1.388969421386718750e-01
3.000000000000000000e+00,1.199999999999999956e+00,-2.473540902137756348e-01,1.376772522926330566e-01,-1.376772522926330566e-01
3.000000000000000000e+00,1.199999999999999956e+00,-2.404692173004150391e-01,1.409192681312561035e-01,-1.409192681312561035e-01
3.000000000000000000e+00,1.199999999999999956e+00,-2.335843443870544434e-01,1.404041200876235962e-01,-1.404041200876235962e-01
3.000000000000000000e+00,1.199999999999999956e+00,-2.266994714736938477e-01,1.399198919534683228e-01,-1.399198919534683228e-01
3.000000000000000000e+00,1.199999999999999956e+00,-2.198145985603332520e-01,1.405976563692092896e-01,-1.405976563692092896e-01
3.000000000000000000e+00,1.199999999999999956e+00,-2.129297256469726562e-01,1.376316249370574951e-01,-1.376316249370574951e-01
3.000000000000000000e+00,1.199999999999999956e+00,-2.060448527336120605e-01,1.391804069280624390e-01,-1.391804069280624390e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.991599202156066895e-01,1.396085321903228760e-01,-1.396085321903228760e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.922750473022460938e-01,1.366499215364456177e-01,-1.366499215364456177e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.853901743888854980e-01,1.389897316694259644e-01,-1.389897316694259644e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.785053014755249023e-01,1.381376236677169800e-01,-1.381376236677169800e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.716204285621643066e-01,1.367025524377822876e-01,-1.367025524377822876e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.647355556488037109e-01,1.391595453023910522e-01,-1.391595453023910522e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.578506827354431152e-01,1.369998455047607422e-01,-1.369998455047607422e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.509658098220825195e-01,1.367552280426025391e-01,-1.367552280426025391e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.440809369087219238e-01,1.383424848318099976e-01,-1.383424848318099976e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.371960639953613281e-01,1.372778713703155518e-01,-1.372778713703155518e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.303111910820007324e-01,1.374325156211853027e-01,-1.374325156211853027e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.234262585639953613e-01,1.387604475021362305e-01,-1.387604475021362305e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.165413856506347656e-01,1.366606354713439941e-01,-1.366606354713439941e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.096565127372741699e-01,1.370484381914138794e-01,-1.370484381914138794e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.027716398239135742e-01,1.370228826999664307e-01,-1.370228826999664307e-01
3.000000000000000000e+00,1.199999999999999956e+00,-9.588676691055297852e-02,1.367323696613311768e-01,-1.367323696613311768e-01
3.000000000000000000e+00,1.199999999999999956e+00,-8.900189399719238281e-02,1.371672004461288452e-01,-1.371672004461288452e-01
3.000000000000000000e+00,1.199999999999999956e+00,-8.211702108383178711e-02,1.374216228723526001e-01,-1.374216228723526001e-01
3.000000000000000000e+00,1.199999999999999956e+00,-7.523214817047119141e-02,1.367537677288055420e-01,-1.367537677288055420e-01
3.000000000000000000e+00,1.199999999999999956e+00,-6.834727525711059570e-02,1.376290321350097656e-01,-1.376290321350097656e-01
3.000000000000000000e+00,1.199999999999999956e+00,-6.146240234375000000e-02,1.368777304887771606e-01,-1.368777304887771606e-01
3.000000000000000000e+00,1.199999999999999956e+00,-5.457752943038940430e-02,1.373502463102340698e-01,-1.373502463102340698e-01
3.000000000000000000e+00,1.199999999999999956e+00,-4.769265651702880859e-02,1.377132982015609741e-01,-1.377132982015609741e-01
3.000000000000000000e+00,1.199999999999999956e+00,-4.080778360366821289e-02,1.367723345756530762e-01,-1.367723345756530762e-01
3.000000000000000000e+00,1.199999999999999956e+00,-3.392285108566284180e-02,1.381558179855346680e-01,-1.381558179855346680e-01
3.000000000000000000e+00,1.199999999999999956e+00,-2.703797817230224609e-02,1.371941268444061279e-01,-1.371941268444061279e-01
3.000000000000000000e+00,1.199999999999999956e+00,-2.015310525894165039e-02,1.369773149490356445e-01,-1.369773149490356445e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.326823234558105469e-02,1.370978653430938721e-01,-1.370978653430938721e-01
3.000000000000000000e+00,1.199999999999999956e+00,-6.383359432220458984e-03,1.372212916612625122e-01,-1.372212916612625122e-01
3.000000000000000000e+00,1.199999999999999956e+00,5.015134811401367188e-04,1.373122930526733398e-01,-1.373122930526733398e-01
3.000000000000000000e+00,1.199999999999999956e+00,7.386386394500732422e-03,1.382963359355926514e-01,-1.382963359355926514e-01
3.000000000000000000e+00,1.199999999999999956e+00,1.427125930786132812e-02,1.390582621097564697e-01,-1.390582621097564697e-01
3.000000000000000000e+00,1.199999999999999956e+00,2.115613222122192383e-02,1.527308076620101929e-01,-1.527308076620101929e-01
