time_s,relative_time_after_impact_s,x_m,z_m
2.600000000000000089e+00,8.000000000000000444e-01,-1.025624632835388184e+00,4.951494634151458740e-01
2.600000000000000089e+00,8.000000000000000444e-01,-1.018917679786682129e+00,4.917466044425964355e-01
2.600000000000000089e+00,8.000000000000000444e-01,-1.012210726737976074e+00,4.894196987152099609e-01
2.600000000000000089e+00,8.000000000000000444e-01,-1.005503773689270020e+00,4.872498810291290283e-01
2.600000000000000089e+00,8.000000000000000444e-01,-9.987968206405639648e-01,4.852951169013977051e-01
2.600000000000000089e+00,8.000000000000000444e-01,-9.920897483825683594e-01,4.820595681667327881e-01
2.600000000000000089e+00,8.000000000000000444e-01,-9.853827953338623047e-01,4.797801077365875244e-01
2.600000000000000089e+00,8.000000000000000444e-01,-9.786758422851562500e-01,4.760275185108184814e-01
2.600000000000000089e+00,8.000000000000000444e-01,-9.719688892364501953e-01,4.739626348018646240e-01
2.600000000000000089e+00,8.000000000000000444e-01,-9.652618765830993652e-01,4.720221757888793945e-01
2.600000000000000089e+00,8.000000000000000444e-01,-9.585549235343933105e-01,4.686695933341979980e-01
2.600000000000000089e+00,8.000000000000000444e-01,-9.518479108810424805e-01,4.668164253234863281e-01
2.600000000000000089e+00,8.000000000000000444e-01,-9.451409578323364258e-01,4.625216126441955566e-01
2.600000000000000089e+00,8.000000000000000444e-01,-9.384340047836303711e-01,4.601222276687622070e-01
2.600000000000000089e+00,8.000000000000000444e-01,-9.317269921302795410e-01,4.585151672363281250e-01
2.600000000000000089e+00,8.000000000000000444e-01,-9.250200390815734863e-01,4.556471407413482666e-01
2.600000000000000089e+00,8.000000000000000444e-01,-9.183130264282226562e-01,4.528221786022186279e-01
2.600000000000000089e+00,8.000000000000000444e-01,-9.116060733795166016e-01,4.501313269138336182e-01
2.600000000000000089e+00,8.000000000000000444e-01,-9.048991203308105469e-01,4.481205940246582031e-01
2.600000000000000089e+00,8.000000000000000444e-01,-8.981921076774597168e-01,4.442168176174163818e-01
2.600000000000000089e+00,8.000000000000000444e-01,-8.914851546287536621e-01,4.426943361759185791e-01
2.600000000000000089e+00,8.000000000000000444e-01,-8.847781419754028320e-01,4.404099881649017334e-01
2.600000000000000089e+00,8.000000000000000444e-01,-8.780711889266967773e-01,4.359540343284606934e-01
2.600000000000000089e+00,8.000000000000000444e-01,-8.713642358779907227e-01,4.343428015708923340e-01
2.600000000000000089e+00,8.000000000000000444e-01,-8.646572232246398926e-01,4.303498864173889160e-01
2.600000000000000089e+00,8.000000000000000444e-01,-8.579502701759338379e-01,4.282595515251159668e-01
2.600000000000000089e+00,8.000000000000000444e-01,-8.512432575225830078e-01,4.272221624851226807e-01
2.600000000000000089e+00,8.000000000000000444e-01,-8.445363044738769531e-01,4.232048690319061279e-01
2.600000000000000089e+00,8.000000000000000444e-01,-8.378293514251708984e-01,4.208221733570098877e-01
2.600000000000000089e+00,8.000000000000000444e-01,-8.311223387718200684e-01,4.188889265060424805e-01
2.600000000000000089e+00,8.000000000000000444e-01,-8.244153857231140137e-01,4.170997142791748047e-01
2.600000000000000089e+00,8.000000000000000444e-01,-8.177083730697631836e-01,4.129912257194519043e-01
2.600000000000000089e+00,8.000000000000000444e-01,-8.110014200210571289e-01,4.103548228740692139e-01
2.600000000000000089e+00,8.000000000000000444e-01,-8.042944669723510742e-01,4.082155823707580566e-01
2.600000000000000089e+00,8.000000000000000444e-01,-7.975874543190002441e-01,4.034271836280822754e-01
2.600000000000000089e+00,8.000000000000000444e-01,-7.908805012702941895e-01,4.018395841121673584e-01
2.600000000000000089e+00,8.000000000000000444e-01,-7.841734886169433594e-01,3.993656039237976074e-01
2.600000000000000089e+00,8.000000000000000444e-01,-7.774665355682373047e-01,3.971111774444580078e-01
2.600000000000000089e+00,8.000000000000000444e-01,-7.707595825195312500e-01,3.952221870422363281e-01
2.600000000000000089e+00,8.000000000000000444e-01,-7.640525698661804199e-01,3.907380402088165283e-01
2.600000000000000089e+00,8.000000000000000444e-01,-7.573456168174743652e-01,3.894859850406646729e-01
2.600000000000000089e+00,8.000000000000000444e-01,-7.506386041641235352e-01,3.869881927967071533e-01
2.600000000000000089e+00,8.000000000000000444e-01,-7.439316511154174805e-01,3.847007155418395996e-01
2.600000000000000089e+00,8.000000000000000444e-01,-7.372246980667114258e-01,3.798226714134216309e-01
2.600000000000000089e+00,8.000000000000000444e-01,-7.305176854133605957e-01,3.777669668197631836e-01
2.600000000000000089e+00,8.000000000000000444e-01,-7.238107323646545410e-01,3.760221600532531738e-01
2.600000000000000089e+00,8.000000000000000444e-01,-7.171037197113037109e-01,3.720642626285552979e-01
2.600000000000000089e+00,8.000000000000000444e-01,-7.103967666625976562e-01,3.705443143844604492e-01
2.600000000000000089e+00,8.000000000000000444e-01,-7.036898136138916016e-01,3.670390546321868896e-01
2.600000000000000089e+00,8.000000000000000444e-01,-6.969828009605407715e-01,3.650714159011840820e-01
2.600000000000000089e+00,8.000000000000000444e-01,-6.902758479118347168e-01,3.616314232349395752e-01
2.600000000000000089e+00,8.000000000000000444e-01,-6.835688352584838867e-01,3.591764867305755615e-01
2.600000000000000089e+00,8.000000000000000444e-01,-6.768618822097778320e-01,3.568221628665924072e-01
2.600000000000000089e+00,8.000000000000000444e-01,-6.701549291610717773e-01,3.527954220771789551e-01
2.600000000000000089e+00,8.000000000000000444e-01,-6.634479165077209473e-01,3.508077859878540039e-01
2.600000000000000089e+00,8.000000000000000444e-01,-6.567409634590148926e-01,3.490399420261383057e-01
2.600000000000000089e+00,8.000000000000000444e-01,-6.500339508056640625e-01,3.448652625083923340e-01
2.600000000000000089e+00,8.000000000000000444e-01,-6.433269977569580078e-01,3.417477905750274658e-01
2.600000000000000089e+00,8.000000000000000444e-01,-6.366200447082519531e-01,3.404953181743621826e-01
2.600000000000000089e+00,8.000000000000000444e-01,-6.299130320549011230e-01,3.376221656799316406e-01
2.600000000000000089e+00,8.000000000000000444e-01,-6.232060790061950684e-01,3.342551887035369873e-01
2.600000000000000089e+00,8.000000000000000444e-01,-6.164990663528442383e-01,3.334335386753082275e-01
2.600000000000000089e+00,8.000000000000000444e-01,-6.097921133041381836e-01,3.295100629329681396e-01
2.600000000000000089e+00,8.000000000000000444e-01,-6.030851602554321289e-01,3.265168070793151855e-01
2.600000000000000089e+00,8.000000000000000444e-01,-5.963781476020812988e-01,3.248500823974609375e-01
2.600000000000000089e+00,8.000000000000000444e-01,-5.896711945533752441e-01,3.199677467346191406e-01
2.600000000000000089e+00,8.000000000000000444e-01,-5.829641819000244141e-01,3.187767863273620605e-01
2.600000000000000089e+00,8.000000000000000444e-01,-5.762572288513183594e-01,3.147437572479248047e-01
2.600000000000000089e+00,8.000000000000000444e-01,-5.695502758026123047e-01,3.125156760215759277e-01
2.600000000000000089e+00,8.000000000000000444e-01,-5.628432631492614746e-01,3.098666965961456299e-01
2.600000000000000089e+00,8.000000000000000444e-01,-5.561363101005554199e-01,3.073025643825531006e-01
2.600000000000000089e+00,8.000000000000000444e-01,-5.494292974472045898e-01,3.036432862281799316e-01
2.600000000000000089e+00,8.000000000000000444e-01,-5.427223443984985352e-01,3.015763163566589355e-01
2.600000000000000089e+00,8.000000000000000444e-01,-5.360153913497924805e-01,2.992221713066101074e-01
2.600000000000000089e+00,8.000000000000000444e-01,-5.293083786964416504e-01,2.947284281253814697e-01
2.600000000000000089e+00,8.000000000000000444e-01,-5.226014256477355957e-01,2.933143079280853271e-01
2.600000000000000089e+00,8.000000000000000444e-01,-5.158944129943847656e-01,2.892380058765411377e-01
2.600000000000000089e+00,8.000000000000000444e-01,-5.091874599456787109e-01,2.864221632480621338e-01
2.600000000000000089e+00,8.000000000000000444e-01,-5.024805068969726562e-01,2.839498817920684814e-01
2.600000000000000089e+00,8.000000000000000444e-01,-4.957734942436218262e-01,2.820799648761749268e-01
2.600000000000000089e+00,8.000000000000000444e-01,-4.890665411949157715e-01,2.770155966281890869e-01
2.600000000000000089e+00,8.000000000000000444e-01,-4.823595583438873291e-01,2.755894660949707031e-01
2.600000000000000089e+00,8.000000000000000444e-01,-4.756525754928588867e-01,2.736221849918365479e-01
2.600000000000000089e+00,8.000000000000000444e-01,-4.689456224441528320e-01,2.698404192924499512e-01
2.600000000000000089e+00,8.000000000000000444e-01,-4.622386693954467773e-01,2.689530849456787109e-01
2.600000000000000089e+00,8.000000000000000444e-01,-4.555316567420959473e-01,2.637724280357360840e-01
2.600000000000000089e+00,8.000000000000000444e-01,-4.488246440887451172e-01,2.614026963710784912e-01
2.600000000000000089e+00,8.000000000000000444e-01,-4.421176910400390625e-01,2.590358853340148926e-01
2.600000000000000089e+00,8.000000000000000444e-01,-4.354107379913330078e-01,2.559367120265960693e-01
2.600000000000000089e+00,8.000000000000000444e-01,-4.287037849426269531e-01,2.523374855518341064e-01
2.600000000000000089e+00,8.000000000000000444e-01,-4.219967722892761230e-01,2.499251514673233032e-01
2.600000000000000089e+00,8.000000000000000444e-01,-4.152897596359252930e-01,2.480221688747406006e-01
2.600000000000000089e+00,8.000000000000000444e-01,-4.085828065872192383e-01,2.450305819511413574e-01
2.600000000000000089e+00,8.000000000000000444e-01,-4.018758535385131836e-01,2.416221797466278076e-01
2.600000000000000089e+00,8.000000000000000444e-01,-3.951689004898071289e-01,2.393779754638671875e-01
2.600000000000000089e+00,8.000000000000000444e-01,-3.884618878364562988e-01,2.354550212621688843e-01
2.600000000000000089e+00,8.000000000000000444e-01,-3.817548751831054688e-01,2.316007018089294434e-01
2.600000000000000089e+00,8.000000000000000444e-01,-3.750479221343994141e-01,2.300958782434463501e-01
2.600000000000000089e+00,8.000000000000000444e-01,-3.683409690856933594e-01,2.279546707868576050e-01
2.600000000000000089e+00,8.000000000000000444e-01,-3.616340160369873047e-01,2.244207561016082764e-01
2.600000000000000089e+00,8.000000000000000444e-01,-3.549270033836364746e-01,2.214732915163040161e-01
2.600000000000000089e+00,8.000000000000000444e-01,-3.482199907302856445e-01,2.184407711029052734e-01
2.600000000000000089e+00,8.000000000000000444e-01,-3.415130376815795898e-01,2.171883285045623779e-01
2.600000000000000089e+00,8.000000000000000444e-01,-3.348060846328735352e-01,2.129635363817214966e-01
2.600000000000000089e+00,8.000000000000000444e-01,-3.280991315841674805e-01,2.103388309478759766e-01
2.600000000000000089e+00,8.000000000000000444e-01,-3.213921189308166504e-01,2.085033804178237915e-01
2.600000000000000089e+00,8.000000000000000444e-01,-3.146851062774658203e-01,2.045681178569793701e-01
2.600000000000000089e+00,8.000000000000000444e-01,-3.079781532287597656e-01,2.003924697637557983e-01
2.600000000000000089e+00,8.000000000000000444e-01,-3.012712001800537109e-01,1.980344951152801514e-01
2.600000000000000089e+00,8.000000000000000444e-01,-2.945642471313476562e-01,1.953673958778381348e-01
2.600000000000000089e+00,8.000000000000000444e-01,-2.878572344779968262e-01,1.932871341705322266e-01
2.600000000000000089e+00,8.000000000000000444e-01,-2.811502218246459961e-01,1.904221773147583008e-01
2.600000000000000089e+00,8.000000000000000444e-01,-2.744432687759399414e-01,1.865935027599334717e-01
2.600000000000000089e+00,8.000000000000000444e-01,-2.677363157272338867e-01,1.851285547018051147e-01
2.600000000000000089e+00,8.000000000000000444e-01,-2.610293626785278320e-01,1.815011799335479736e-01
2.600000000000000089e+00,8.000000000000000444e-01,-2.543223500251770020e-01,1.776221692562103271e-01
2.600000000000000089e+00,8.000000000000000444e-01,-2.476153373718261719e-01,1.740061789751052856e-01
2.600000000000000089e+00,8.000000000000000444e-01,-2.409083843231201172e-01,1.724093705415725708e-01
2.600000000000000089e+00,8.000000000000000444e-01,-2.342014312744140625e-01,1.695678979158401489e-01
2.600000000000000089e+00,8.000000000000000444e-01,-2.274944782257080078e-01,1.654357463121414185e-01
2.600000000000000089e+00,8.000000000000000444e-01,-2.207874655723571777e-01,1.637670397758483887e-01
2.600000000000000089e+00,8.000000000000000444e-01,-2.140804529190063477e-01,1.602627485990524292e-01
2.600000000000000089e+00,8.000000000000000444e-01,-2.073734998703002930e-01,1.584221720695495605e-01
2.600000000000000089e+00,8.000000000000000444e-01,-2.006665468215942383e-01,1.541068553924560547e-01
2.600000000000000089e+00,8.000000000000000444e-01,-1.939595937728881836e-01,1.524250358343124390e-01
2.600000000000000089e+00,8.000000000000000444e-01,-1.872525811195373535e-01,1.494649648666381836e-01
2.600000000000000089e+00,8.000000000000000444e-01,-1.805455684661865234e-01,1.453499794006347656e-01
2.600000000000000089e+00,8.000000000000000444e-01,-1.738386154174804688e-01,1.422205418348312378e-01
2.600000000000000089e+00,8.000000000000000444e-01,-1.671316623687744141e-01,1.401741057634353638e-01
2.600000000000000089e+00,8.000000000000000444e-01,-1.604247093200683594e-01,1.360558718442916870e-01
2.600000000000000089e+00,8.000000000000000444e-01,-1.537176966667175293e-01,1.341548115015029907e-01
2.600000000000000089e+00,8.000000000000000444e-01,-1.470106840133666992e-01,1.331193596124649048e-01
2.600000000000000089e+00,8.000000000000000444e-01,-1.403037309646606445e-01,1.291732937097549438e-01
2.600000000000000089e+00,8.000000000000000444e-01,-1.335967779159545898e-01,1.269027888774871826e-01
2.600000000000000089e+00,8.000000000000000444e-01,-1.268898248672485352e-01,1.247794255614280701e-01
2.600000000000000089e+00,8.000000000000000444e-01,-1.201828122138977051e-01,1.200221702456474304e-01
2.600000000000000089e+00,8.000000000000000444e-01,-1.134757995605468750e-01,1.181400194764137268e-01
2.600000000000000089e+00,8.000000000000000444e-01,-1.067688465118408203e-01,1.156996488571166992e-01
2.600000000000000089e+00,8.000000000000000444e-01,-1.000618934631347656e-01,1.136221736669540405e-01
2.600000000000000089e+00,8.000000000000000444e-01,-9.335494041442871094e-02,1.097313091158866882e-01
2.600000000000000089e+00,8.000000000000000444e-01,-8.664792776107788086e-02,1.078967750072479248e-01
2.600000000000000089e+00,8.000000000000000444e-01,-7.994091510772705078e-02,1.050385013222694397e-01
2.600000000000000089e+00,8.000000000000000444e-01,-7.323396205902099609e-02,1.032447218894958496e-01
2.600000000000000089e+00,8.000000000000000444e-01,-6.652700901031494141e-02,1.008619889616966248e-01
2.600000000000000089e+00,8.000000000000000444e-01,-5.982005596160888672e-02,9.624430537223815918e-02
2.600000000000000089e+00,8.000000000000000444e-01,-5.311304330825805664e-02,9.542532265186309814e-02
2.600000000000000089e+00,8.000000000000000444e-01,-4.640603065490722656e-02,9.297378361225128174e-02
2.600000000000000089e+00,8.000000000000000444e-01,-3.969907760620117188e-02,8.924800157546997070e-02
2.600000000000000089e+00,8.000000000000000444e-01,-3.299212455749511719e-02,8.802217245101928711e-02
2.600000000000000089e+00,8.000000000000000444e-01,-2.628517150878906250e-02,8.472952246665954590e-02
2.600000000000000089e+00,8.000000000000000444e-01,-1.957815885543823242e-02,8.258075267076492310e-02
2.600000000000000089e+00,8.000000000000000444e-01,-1.287114620208740234e-02,8.013080805540084839e-02
2.600000000000000089e+00,8.000000000000000444e-01,-6.164193153381347656e-03,7.766036689281463623e-02
2.600000000000000089e+00,8.000000000000000444e-01,5.427598953247070312e-04,7.599586248397827148e-02
2.600000000000000089e+00,8.000000000000000444e-01,7.249712944030761719e-03,7.336617261171340942e-02
2.600000000000000089e+00,8.000000000000000444e-01,1.395672559738159180e-02,7.142797112464904785e-02
2.600000000000000089e+00,8.000000000000000444e-01,2.066373825073242188e-02,7.004221528768539429e-02
2.600000000000000089e+00,8.000000000000000444e-01,2.737069129943847656e-02,6.882217526435852051e-02
2.600000000000000089e+00,8.000000000000000444e-01,3.407764434814453125e-02,6.606464833021163940e-02
2.600000000000000089e+00,8.000000000000000444e-01,4.078459739685058594e-02,6.500593572854995728e-02
2.600000000000000089e+00,8.000000000000000444e-01,4.749161005020141602e-02,6.420966982841491699e-02
2.600000000000000089e+00,8.000000000000000444e-01,5.419862270355224609e-02,6.367043405771255493e-02
2.600000000000000089e+00,8.000000000000000444e-01,6.090557575225830078e-02,6.310964375734329224e-02
2.600000000000000089e+00,8.000000000000000444e-01,6.761252880096435547e-02,6.068759039044380188e-02
2.600000000000000089e+00,8.000000000000000444e-01,7.431948184967041016e-02,5.912128463387489319e-02
2.600000000000000089e+00,8.000000000000000444e-01,8.102649450302124023e-02,5.814833566546440125e-02
2.600000000000000089e+00,8.000000000000000444e-01,8.773350715637207031e-02,5.759208649396896362e-02
2.600000000000000089e+00,8.000000000000000444e-01,9.444046020507812500e-02,5.681296065449714661e-02
2.600000000000000089e+00,8.000000000000000444e-01,1.011474132537841797e-01,5.431955680251121521e-02
2.600000000000000089e+00,8.000000000000000444e-01,1.078543663024902344e-01,5.246309190988540649e-02
2.600000000000000089e+00,8.000000000000000444e-01,1.145613789558410645e-01,5.134371295571327209e-02
2.600000000000000089e+00,8.000000000000000444e-01,1.212683916091918945e-01,5.029686167836189270e-02
2.600000000000000089e+00,8.000000000000000444e-01,1.279753446578979492e-01,4.814833775162696838e-02
2.600000000000000089e+00,8.000000000000000444e-01,1.346822977066040039e-01,4.603838175535202026e-02
2.600000000000000089e+00,8.000000000000000444e-01,1.413892507553100586e-01,4.456827044486999512e-02
2.600000000000000089e+00,8.000000000000000444e-01,1.480962634086608887e-01,4.322217404842376709e-02
2.600000000000000089e+00,8.000000000000000444e-01,1.548032760620117188e-01,4.029151052236557007e-02
2.600000000000000089e+00,8.000000000000000444e-01,1.615102291107177734e-01,3.850324079394340515e-02
2.600000000000000089e+00,8.000000000000000444e-01,1.682171821594238281e-01,3.552093729376792908e-02
2.600000000000000089e+00,8.000000000000000444e-01,1.749241352081298828e-01,3.227489814162254333e-02
2.600000000000000089e+00,8.000000000000000444e-01,1.816311478614807129e-01,3.086641989648342133e-02
2.600000000000000089e+00,8.000000000000000444e-01,1.883381754159927368e-01,2.859209664165973663e-02
3.000000000000000000e+00,1.199999999999999956e+00,-1.480309963226318359e+00,6.504074335098266602e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.473463773727416992e+00,6.510561704635620117e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.466617584228515625e+00,6.512764692306518555e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.459771633148193359e+00,6.518752574920654297e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.452925443649291992e+00,6.504542231559753418e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.446079373359680176e+00,6.472243666648864746e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.439233303070068359e+00,6.461356878280639648e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.432387113571166992e+00,6.443670988082885742e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.425541162490844727e+00,6.419641375541687012e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.418694972991943359e+00,6.395969390869140625e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.411848783493041992e+00,6.383190751075744629e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.405002832412719727e+00,6.375425457954406738e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.398156642913818359e+00,6.338950395584106445e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.391310572624206543e+00,6.325291991233825684e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.384464502334594727e+00,6.306977868080139160e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.377618312835693359e+00,6.272947788238525391e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.370772361755371094e+00,6.266289949417114258e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.363926172256469727e+00,6.245880126953125000e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.357079982757568359e+00,6.206783652305603027e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.350234031677246094e+00,6.187871098518371582e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.343387842178344727e+00,6.166362166404724121e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.336541771888732910e+00,6.127888560295104980e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.329695701599121094e+00,6.101003885269165039e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.322849512100219727e+00,6.085240840911865234e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.316003441810607910e+00,6.058612465858459473e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.309157371520996094e+00,6.016918420791625977e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.302311182022094727e+00,6.002876162528991699e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.295465230941772461e+00,5.977374911308288574e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.288619041442871094e+00,5.934598445892333984e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.281772971153259277e+00,5.922977328300476074e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.274926900863647461e+00,5.890813469886779785e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.268080711364746094e+00,5.849436521530151367e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.261234641075134277e+00,5.836185812950134277e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.254388570785522461e+00,5.800816416740417480e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.247542381286621094e+00,5.773357152938842773e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.240696430206298828e+00,5.761453509330749512e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.233850240707397461e+00,5.737525820732116699e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.227004170417785645e+00,5.707416534423828125e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.220158100128173828e+00,5.677582025527954102e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.213311910629272461e+00,5.651558041572570801e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.206465840339660645e+00,5.619260668754577637e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.199619770050048828e+00,5.607928633689880371e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.192773580551147461e+00,5.562057495117187500e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.185927629470825195e+00,5.548220872879028320e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.179081439971923828e+00,5.530268549919128418e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.172235369682312012e+00,5.492733120918273926e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.165389299392700195e+00,5.463640689849853516e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.158543109893798828e+00,5.443021655082702637e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.151697039604187012e+00,5.417987704277038574e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.144850969314575195e+00,5.380352735519409180e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.138004779815673828e+00,5.367125868797302246e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.131158709526062012e+00,5.346977710723876953e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.124312639236450195e+00,5.310100913047790527e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.117466449737548828e+00,5.278691649436950684e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.110620498657226562e+00,5.258997082710266113e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.103774309158325195e+00,5.218977332115173340e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.096928238868713379e+00,5.181851387023925781e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.090082168579101562e+00,5.169023871421813965e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.083235979080200195e+00,5.139716267585754395e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.076389908790588379e+00,5.129560828208923340e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.069543838500976562e+00,5.104646682739257812e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.062697649002075195e+00,5.067890882492065430e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.055851697921752930e+00,5.042125582695007324e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.049005508422851562e+00,5.026977658271789551e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.042159438133239746e+00,4.983294606208801270e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.035313367843627930e+00,4.956302940845489502e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.028467178344726562e+00,4.934174716472625732e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.021621108055114746e+00,4.900676310062408447e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.014775037765502930e+00,4.870411753654479980e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.007928848266601562e+00,4.850765466690063477e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.001082897186279297e+00,4.827172458171844482e-01
3.000000000000000000e+00,1.199999999999999956e+00,-9.942367076873779297e-01,4.795615673065185547e-01
3.000000000000000000e+00,1.199999999999999956e+00,-9.873906373977661133e-01,4.772105515003204346e-01
3.000000000000000000e+00,1.199999999999999956e+00,-9.805445075035095215e-01,4.731869697570800781e-01
3.000000000000000000e+00,1.199999999999999956e+00,-9.736983776092529297e-01,4.721423387527465820e-01
3.000000000000000000e+00,1.199999999999999956e+00,-9.668523073196411133e-01,4.699652194976806641e-01
3.000000000000000000e+00,1.199999999999999956e+00,-9.600062370300292969e-01,4.656978249549865723e-01
3.000000000000000000e+00,1.199999999999999956e+00,-9.531601071357727051e-01,4.632016122341156006e-01
3.000000000000000000e+00,1.199999999999999956e+00,-9.463139772415161133e-01,4.608196616172790527e-01
3.000000000000000000e+00,1.199999999999999956e+00,-9.394679069519042969e-01,4.578977525234222412e-01
3.000000000000000000e+00,1.199999999999999956e+00,-9.326218366622924805e-01,4.543810486793518066e-01
3.000000000000000000e+00,1.199999999999999956e+00,-9.257757067680358887e-01,4.523205757141113281e-01
3.000000000000000000e+00,1.199999999999999956e+00,-9.189295768737792969e-01,4.481901824474334717e-01
3.000000000000000000e+00,1.199999999999999956e+00,-9.120835065841674805e-01,4.460775852203369141e-01
3.000000000000000000e+00,1.199999999999999956e+00,-9.052374362945556641e-01,4.427820444107055664e-01
3.000000000000000000e+00,1.199999999999999956e+00,-8.983913064002990723e-01,4.407857656478881836e-01
3.000000000000000000e+00,1.199999999999999956e+00,-8.915451765060424805e-01,4.380380511283874512e-01
3.000000000000000000e+00,1.199999999999999956e+00,-8.846991062164306641e-01,4.354148805141448975e-01
3.000000000000000000e+00,1.199999999999999956e+00,-8.778530359268188477e-01,4.338606297969818115e-01
3.000000000000000000e+00,1.199999999999999956e+00,-8.710069060325622559e-01,4.294778108596801758e-01
3.000000000000000000e+00,1.199999999999999956e+00,-8.641607761383056641e-01,4.281145334243774414e-01
3.000000000000000000e+00,1.199999999999999956e+00,-8.573147058486938477e-01,4.262935817241668701e-01
3.000000000000000000e+00,1.199999999999999956e+00,-8.504686355590820312e-01,4.219743013381958008e-01
3.000000000000000000e+00,1.199999999999999956e+00,-8.436225056648254395e-01,4.199526309967041016e-01
3.000000000000000000e+00,1.199999999999999956e+00,-8.367763757705688477e-01,4.175713360309600830e-01
3.000000000000000000e+00,1.199999999999999956e+00,-8.299303054809570312e-01,4.143984019756317139e-01
3.000000000000000000e+00,1.199999999999999956e+00,-8.230841755867004395e-01,4.120635986328125000e-01
3.000000000000000000e+00,1.199999999999999956e+00,-8.162380456924438477e-01,4.075571596622467041e-01
3.000000000000000000e+00,1.199999999999999956e+00,-8.093919754028320312e-01,4.056399166584014893e-01
3.000000000000000000e+00,1.199999999999999956e+00,-8.025459051132202148e-01,4.028657674789428711e-01
3.000000000000000000e+00,1.199999999999999956e+00,-7.956997752189636230e-01,4.009378254413604736e-01
3.000000000000000000e+00,1.199999999999999956e+00,-7.888536453247070312e-01,3.973675072193145752e-01
3.000000000000000000e+00,1.199999999999999956e+00,-7.820075750350952148e-01,3.946374654769897461e-01
